diff_avg_pts_home,diff_avg_pts_away,diff_avg_ast_home,diff_avg_ast_away,diff_avg_fg3_pct_home,diff_avg_fg3_pct_away,diff_avg_fg_pct_home,diff_avg_fg_pct_away,diff_avg_ft_pct_home,diff_avg_ft_pct_away,diff_avg_reb_home,diff_avg_reb_away,game_id,game_date_est
-9.4,-3.2,-5.4,1.2,0.046,0.128,-0.0198,0.0374,-0.051,0.0568,-4.6,-6.4,21800495,2018-12-23
15.2,14.8,5.2,1.2,0.0188,-0.0394,0.0292,0.0386,-0.0396,-0.2552,4.8,4,21800496,2018-12-23
10.4,6.6,2.6,-1.4,0.0122,-0.0094,0.0478,0.0092,-0.0112,0.0204,-0.8,-2.2,21800497,2018-12-25
-3.6,-6.6,-4,1.8,-0.0518,-0.0898,-0.013,-0.0368,0.0064,0.0886,2.6,-7.8,21800498,2018-12-25
-3,-0.2,-1.2,-2.8,-0.0084,0.0148,-0.0418,-0.0046,0.0138,-0.0682,-3.2,4.8,21800499,2018-12-25
7.6,2,1.6,-1,0.0306,0.0486,-0.0328,-0.0146,0.1374,0.1844,3.6,-0.4,21800500,2018-12-25
-12.6,-13.4,-0.4,-2.6,-0.0152,-0.1114,-0.0522,-0.0722,-0.0478,-0.0172,2.4,7.6,21800501,2018-12-25
-20.6,-9.8,-7,-1.2,-0.0154,0.0022,-0.052,-0.022,-0.0638,-0.064,-5,4.4,21800502,2018-12-26
-23.2,-16.6,-7.6,-3.8,0.027,0.1514,-0.032,-0.0082,-0.047,-0.06,-5.2,-5.2,21800503,2018-12-26
16.4,13.4,1,8,0.0638,0.0396,0.0478,0.0122,0.053,-0.0532,-5.4,2.4,21800504,2018-12-26
3.6,1.6,0.4,0,0.0246,0.0084,0.0128,0.0364,-0.0358,0.1142,-4.4,-3,21800505,2018-12-26
-19,-2.4,-3.6,6,-0.0264,-0.0254,-0.08,-0.0406,-0.1006,-0.0508,1.6,3.4,21800506,2018-12-26
-21.8,-12.6,-9,-2.2,-0.0544,-0.0314,-0.0294,0.0008,-0.0504,0.0908,-8.6,2.8,21800507,2018-12-26
-3.4,-9,1.2,-0.8,0.03,0.0182,-0.0102,-0.0398,0.1034,0.069,-1.6,-3.4,21800508,2018-12-26
6.8,8.2,1.8,-1.2,-0.014,0.0394,0.041,0.0016,0.038,0.0946,1.4,-5.6,21800509,2018-12-26
-5.8,2,-2,4.2,0.0294,0.0486,-0.0534,0.033,-0.0874,0.0238,-1.6,2,21800510,2018-12-26
8.2,4.2,-1.8,-1,0.0204,0.131,0.0872,0.032,0.0806,-0.0008,-5.4,-10.4,21800511,2018-12-26
-0.6,-5.6,-3.2,0.2,0.0024,-0.0072,-0.0164,-0.0008,-0.0842,-0.0544,6,-5.8,21800512,2018-12-27
-6,-4.2,0.2,1.6,-0.001,0.0214,-0.034,0.0016,-0.0098,-0.0486,1,0.8,21800513,2018-12-27
8.2,2.6,-0.2,0,0.067,-0.0042,-0.0296,-0.0156,0.0526,0.122,5.2,2.6,21800514,2018-12-27
-16.6,-5,-4.6,-2,-0.035,0.0448,-0.0686,0.0016,-0.143,-0.0788,-2.2,2.8,21800515,2018-12-27
2.8,1.8,5.6,-1,-0.0252,0.0092,-0.0494,0.0142,0.1476,0.0354,1.4,4.8,21800516,2018-12-27
0.4,-1.4,-1.2,2.2,-0.028,0.0176,0.0044,-0.0218,0.0576,-0.0912,2,0.4,21800517,2018-12-28
-0.8,1,2.8,-0.6,-0.0386,0.0518,0.0042,0.0238,-0.0442,0.0922,2,-0.4,21800518,2018-12-28
-12.6,7.2,-5.6,5.4,0.0564,0.093,-0.0506,0.019,0.016,0.0072,-1.2,-1.2,21800519,2018-12-28
24.8,11,8.2,1.4,0.0662,-0.0536,0.0412,-0.0008,0.147,-0.0028,6.4,-8.4,21800520,2018-12-28
-5.6,1.8,2.8,0,0.0546,-0.0074,-0.056,-0.0334,-0.0438,-0.0202,3.8,1.2,21800521,2018-12-28
0,-2.6,0.6,-7.2,-0.0096,0.0078,-0.0148,-0.0224,-0.0062,-0.0248,8.4,-0.8,21800522,2018-12-28
-7.8,-7,-3.2,0.6,0.021,-0.0418,-0.0504,-0.0044,-0.0432,-0.0396,-2,7.2,21800523,2018-12-28
3.4,-2.2,1.2,-5.4,-0.027,-0.0738,0.0398,-0.047,0.1,-0.0406,1.8,-0.8,21800524,2018-12-28
5.6,10.4,0.8,2.4,-0.0006,-0.0354,-0.0002,0.0126,0.0816,0.1436,-0.8,-2.8,21800525,2018-12-28
-19.2,-8.8,1.8,0.8,-0.0718,-0.062,-0.0602,-0.0034,-0.1244,-0.1488,-3,7.8,21800526,2018-12-28
-2.6,-1,-3.4,1,-0.0636,0.0234,-0.0366,-0.0302,0.0804,-0.1162,4,4.4,21800527,2018-12-29
1.6,5.4,3.2,0.4,-0.0322,0.0244,0.0144,0.0064,0.0844,-0.0414,-5.6,5.2,21800528,2018-12-29
4,14.4,3.6,7.2,0.0576,-0.0204,-0.0392,0.016,-0.0256,-0.055,1.6,5.8,21800529,2018-12-29
5.4,8.4,3.6,1.2,-0.0316,-0.0022,0.0026,0.0326,0.1322,0.0852,-2,-3.8,21800530,2018-12-29
-14.4,-16.6,-0.6,-2.6,-0.0034,0.0284,0.0088,-0.018,-0.0166,0.0164,-5.6,-4.8,21800531,2018-12-29
-7.4,-3.2,3.6,0.4,0.0214,0.0706,-0.0098,0.0146,-0.1368,-0.0234,-3.8,0.6,21800532,2018-12-29
3.8,16.6,-1.4,1.8,-0.018,0.0296,-0.0336,0.0612,0.0018,0.0992,-6.8,7,21800533,2018-12-29
-6.2,-9.4,-6.4,0.6,0.0286,-0.0532,0.0352,-0.0324,-0.139,-0.054,-0.4,-3.2,21800534,2018-12-29
17,13,-2.6,-1.8,-0.0054,-0.0004,0.0564,-0.0046,0.0998,0.0944,-0.2,1.6,21800535,2018-12-29
-8,7.4,-2.8,0.6,0.0028,0.1698,-0.0384,0.0348,-0.0198,-0.0022,0.6,0.6,21800536,2018-12-30
-13,-16.4,-1.8,-4.2,-0.0352,-0.0362,-0.0152,-0.0532,-0.0496,0.0526,0.4,-4,21800537,2018-12-30
22,-1.6,6.4,-4.4,0.0282,0.0182,0.065,-0.0392,0.029,0.0034,6,-3.8,21800538,2018-12-30
11.2,1.2,2.8,0.4,-0.0478,0.0094,0.0398,-0.032,0.0942,0.0574,4.4,-8,21800539,2018-12-30
-11.2,5,-2.4,0,-0.0488,0.0898,-0.0316,0.017,-0.2306,-0.0702,0.2,1.8,21800540,2018-12-30
-9,-2,0.8,-0.8,-0.0858,0.0148,0.0138,-0.0022,-0.0188,-0.0386,-1.8,-2.6,21800541,2018-12-30
0.4,-11.2,1.8,-4.6,0.0114,0.02,0.0266,-0.0112,0.102,0.0736,1.6,-10.2,21800542,2018-12-31
11,4.6,5.2,0,0.0486,-0.075,0.02,0.0258,-0.0476,-0.009,0.2,-0.6,21800543,2018-12-31
11,6.6,-2,-0.4,0.0008,-0.068,-0.0312,-0.0074,-0.0798,-0.093,15.4,0,21800544,2018-12-31
-4.2,-7.8,4.8,-2,0.0798,-0.0292,0.006,-0.0216,-0.0354,-0.085,4.2,-1,21800545,2018-12-31
4,-1.4,0.4,-1.6,-0.0668,-0.0302,-0.0012,0.0022,0.082,-0.0466,-0.2,-2,21800546,2018-12-31
-8.8,-3.4,-3.2,-1,0.0314,-0.0192,-0.0104,0.0254,-0.0664,-0.0318,-5,3.8,21800547,2018-12-31
7.2,3.2,-0.4,0.8,0.055,-0.089,0.0462,0.0292,0.029,-0.0104,-5.4,-1.6,21800548,2018-12-31
5.6,-8.2,1.4,-6.4,-0.0374,-0.0692,0.0178,-0.0498,0.1198,0.128,1,-1.6,21800549,2019-01-01
0.8,10.6,-1.6,1.8,-0.0278,0.0736,-0.0646,0.0282,0.0066,-0.0944,5.6,3.2,21800550,2019-01-01
3,5.6,6,3.8,0.0182,0.0422,0.0426,0.0368,-0.007,-0.04,-3.6,-4.6,21800551,2019-01-01
1.6,6,-0.4,3.6,0.0132,0.0222,-0.0496,0.0742,0.0962,0.0056,-5.2,2.6,21800552,2019-01-01
0.4,12.6,-2.8,1,0.0126,0.0956,-0.017,0.0584,0.0258,0.0146,-4,1.8,21800553,2019-01-01
4.8,-1.2,5.4,1,0.0928,-0.0568,0.0192,0.0002,0.0368,0.0534,-0.4,2.4,21800554,2019-01-02
6.2,-0.8,-0.6,0.4,-0.0652,-0.0178,0.0386,0.0212,0.02,0.0398,-4.4,0.2,21800555,2019-01-02
3.8,-1.8,1.6,-6.4,-0.0398,-0.039,0.0046,-0.0058,0.2184,0.0696,3.4,-8.6,21800556,2019-01-02
-1,-3.8,1.8,-0.6,0.037,-0.0306,-0.0006,0.0078,-0.083,0.0228,0.2,-0.6,21800557,2019-01-02
7.4,-6,1,0,0.0046,-0.0388,0.0194,-0.0044,0.0992,0.0256,0.6,-6.4,21800558,2019-01-02
-19.6,-6,-3.8,-0.4,-0.082,-0.031,-0.0474,0.022,-0.099,0.0298,-3,1.6,21800559,2019-01-02
-8.8,4,-2.2,2,-0.0028,0.1252,-0.0526,0.0432,-0.0262,-0.0592,-3.8,-1.6,21800560,2019-01-02
-5.2,10.8,-0.6,2.8,0.0122,0.0876,-0.0118,0.0974,0.0204,-0.0016,-10.4,-3.2,21800561,2019-01-02
-1.8,7.2,6.6,2.6,0.0078,0.0512,-0.0054,0.0272,-0.0554,0.0626,-0.4,1.4,21800562,2019-01-02
-2.2,7.4,0.8,8,0.0564,0.0162,-0.0404,0.0624,0.0536,-0.1508,-0.4,1,21800563,2019-01-03
3.4,7,-4.6,-1.8,0.002,-0.066,-0.0548,0.0202,-0.024,0.0616,0.6,8.6,21800564,2019-01-03
-2.4,15.8,4.6,1.6,-0.0598,0.158,-0.0118,0.0442,0.0156,0.1106,-6.4,4.2,21800565,2019-01-03
7.8,-1.2,2.4,4.6,0.1268,-0.0168,0.0512,0.0188,0.0704,0.0234,-2.8,-4,21800566,2019-01-04
-12.6,-2.4,-2,2.4,-0.0674,0.0044,-0.0232,0.0204,0.043,0.074,-11.4,2.2,21800567,2019-01-04
-7.6,7.2,-4.2,2.8,0.0276,0.1026,0.0068,0.0072,-0.1252,0.0172,-7.8,3,21800568,2019-01-04
-23.2,1,-11.4,-2,-0.1042,0.0328,-0.0928,0.0482,-0.023,0.0022,-4.2,4.8,21800569,2019-01-04
-19.2,-10,-3.8,1.4,-0.109,0.052,0.0012,-0.023,0.031,-0.0652,-7.2,-2,21800570,2019-01-04
0.4,8.6,2.8,4.2,0.0126,-0.0206,0.013,0.0182,-0.0794,-0.0182,-0.8,1.2,21800571,2019-01-04
-6.2,-12.2,-5.8,-6,-0.0416,-0.055,-0.0162,-0.0596,0.0902,0.014,5,-3.8,21800572,2019-01-04
-2.2,4.4,1,2.2,-0.0096,0.0418,0.01,0.0492,0.0462,-0.0406,-7.8,-4,21800573,2019-01-04
-2.4,11.6,1.4,0.4,-0.0302,-0.022,-0.0294,0.0504,-0.0628,0.0238,-4.6,6.2,21800574,2019-01-04
5.2,-2,3.8,0.4,0.083,0.0364,0.0348,-0.0328,-0.0776,0.1046,5.8,-4.6,21800575,2019-01-04
-2.8,-3.6,2.2,3.8,0.015,0.0578,0.0322,0.013,-0.0768,-0.1284,-3,-5,21800576,2019-01-05
-0.2,-10.2,5.4,-2,-0.111,-0.0734,0.035,-0.028,0.0742,-0.002,-3.2,-0.6,21800577,2019-01-05
9.6,8.4,-3,4.4,0.0572,0.0256,0.03,0.0238,0.0122,0.0062,-1.4,1,21800578,2019-01-05
-16.4,-10.2,-2,2.2,-0.0302,-0.0446,-0.0196,-0.0262,-0.0404,0.0612,-6.8,7.2,21800579,2019-01-05
7.8,5,1.4,4.6,-0.0224,0.0248,-0.003,0.0118,-0.003,-0.119,2.8,-0.4,21800580,2019-01-05
12.8,6.4,6,2,0.1524,-0.049,0.0164,0.0146,0.0548,-0.0476,5.8,-0.4,21800581,2019-01-05
-6.2,-4.4,4.8,-4.2,-0.0206,-0.0144,-0.0162,-0.0366,-0.0528,0.0882,4,4.4,21800582,2019-01-05
5.6,-8.2,-1.6,-2.8,0.0616,-0.0666,0.0182,-0.0116,-0.0254,-0.093,1.4,1.4,21800583,2019-01-05
-21.6,-4.8,-4.2,1,-0.052,-0.0152,-0.0462,0.035,-0.008,-0.0022,-3.8,-0.8,21800584,2019-01-06
5,-3.8,2.6,5,0.0748,0.0254,0.058,0.0198,0.082,-0.0678,-5.4,-9.8,21800585,2019-01-06
3,17.8,-3.2,2,0.0256,0.0272,-0.0052,0.0448,-0.0612,0.0598,-6.2,5.4,21800586,2019-01-06
14.4,2,4.4,3.6,0.0004,-0.0334,0.0024,0.0066,-0.0544,-0.1244,7.8,2.8,21800587,2019-01-06
-3.8,2.4,-4,-1.8,-0.05,-0.0312,-0.029,-0.021,-0.0532,-0.0142,1.8,8.2,21800588,2019-01-06
-1.8,-2.2,-4.8,-4.8,-0.0188,-0.0158,-0.027,-0.0308,0.0778,0.0232,3.8,-1.6,21800589,2019-01-06
1,16,-3.8,6,0.0288,0.1214,0.0308,0.0838,0.0102,-0.0524,-11.6,-4.2,21800590,2019-01-06
-2.4,-4.6,-3,-1.2,-0.109,0.0262,0.0348,-0.0364,-0.0606,0.0458,-0.6,2.8,21800591,2019-01-07
4.8,-3.6,3.6,2.2,0.0432,-0.0066,0.0306,-0.01,0.074,-0.018,1,-3.2,21800592,2019-01-07
3.4,0.4,-5.6,-2.4,0.0008,-0.0498,-0.0156,-0.0216,0.0832,0.0732,3.8,-3.8,21800593,2019-01-07
15.6,-2,8.8,0.6,-0.0436,0.0302,0.0468,-0.0228,-0.0228,-0.0922,-0.2,-3.8,21800594,2019-01-07
9.4,15.4,2.2,-1,0.0958,0.0466,0.0022,0.0492,0.009,0.01,1.2,-0.4,21800595,2019-01-07
-3.4,-4.8,1.6,1,-0.0226,0.0194,-0.0084,0.0166,0.0674,-0.0124,-3.2,-4.6,21800596,2019-01-07
-0.4,1.2,0.2,-2,0.013,-0.0342,0.0056,0.0318,0.0254,0.0754,-5.4,-1,21800597,2019-01-07
7.6,13.8,4.2,-0.4,0.0368,0.0558,-0.0094,0.026,-0.072,0.0496,-0.6,3.8,21800598,2019-01-07
-17.8,4,-8,0.2,-0.0474,0.062,-0.0862,0.0228,0.0006,0.0728,-2.2,0.8,21800599,2019-01-08
4.6,2,-3.6,2.2,-0.0252,0.0226,0.012,0.0068,-0.0184,-0.0258,2.2,-0.4,21800600,2019-01-08
-11.8,-11,-4.8,-2,-0.0352,-0.055,-0.0228,-0.0662,0.073,-0.0152,4.6,-2,21800601,2019-01-08
-2.4,6.4,-4,-2.8,0.0246,0.0168,0.011,0.0296,0.1448,0.1394,-6.6,-2.2,21800602,2019-01-08
-7.2,4.2,-3,-4.4,-0.085,-0.0194,-0.0626,-0.019,-0.0938,0.0602,1.4,10.2,21800603,2019-01-08
0.4,12,-3.8,5.6,-0.004,0.0698,0.036,0.0774,0.1252,-0.0192,-12.6,-6.2,21800604,2019-01-08
0.2,19.6,1.4,6.6,0.0144,0.049,-0.018,0.0794,0.0232,0.0778,-8.6,2,21800605,2019-01-08
-5.4,-0.2,-6.6,1.8,0.0198,-0.0036,-0.0136,-0.0092,-0.0922,0.0228,-1.4,3,21800606,2019-01-08
-5,-6,2.2,-2.8,-0.0128,-0.0026,-0.0356,-0.0144,0.0462,0.0206,2,-1.4,21800607,2019-01-09
-3.6,0.6,3,0,0.028,-0.0212,-0.0152,-0.0004,0,0.0404,-1.4,0.6,21800608,2019-01-09
-2.6,11.2,-1.6,-0.2,-0.0034,0.0538,-0.007,0.0546,0.0498,0.1532,-6,-2.8,21800609,2019-01-09
-7.6,1.6,-3.6,-2.2,0.0114,-0.0808,-0.0464,0.012,0.0208,0.066,-0.2,2.8,21800610,2019-01-09
-8.4,-10.6,-2.6,-0.4,-0.1056,0.044,-0.0134,-0.037,-0.0778,-0.0458,1.2,-0.8,21800611,2019-01-09
11.6,-5.4,3.8,-4.2,0.0178,-0.0162,0.0408,-0.0322,-0.027,-0.0124,4.6,-3,21800612,2019-01-09
-10.4,-18.2,0.6,-2.8,-0.1082,-0.1176,-0.0638,-0.0848,-0.1018,-0.0152,14.6,5.6,21800613,2019-01-09
3,7.2,-2.6,-1.6,0.0612,0.0356,0.0228,0.0008,0.0896,0.0986,-1.6,-2.2,21800614,2019-01-09
16,-3.4,5.4,-6.4,0.0206,-0.0746,0.0324,-0.0824,-0.0106,0.0508,10.4,4,21800615,2019-01-09
0.4,-0.4,0.6,-0.2,-0.0194,-0.0594,-0.0566,-0.043,-0.1372,-0.0798,9.6,8.2,21800616,2019-01-09
-16.8,3,-9.2,3.4,-0.0962,0.0292,-0.0638,-0.0026,-0.1122,-0.0148,-0.2,3.8,21800617,2019-01-10
1.2,-3.2,6.2,1,-0.0196,-0.015,0.0006,0.0122,-0.0826,-0.0348,0,-0.8,21800618,2019-01-10
2,-8.8,1.8,-0.2,0.0522,0.027,0.0426,0.0272,0.1284,-0.0332,-3,-9.4,21800619,2019-01-10
6,7,3.8,-0.2,0.0682,0.038,-0.0522,-0.009,-0.063,0.0692,1.6,9.6,21800620,2019-01-10
3.4,15.8,-0.2,2.8,-0.0082,0.1184,0.0152,0.07,-0.0168,0.0534,-7.8,0.8,21800621,2019-01-11
-4.4,-1.4,1,0.2,0.0504,-0.0452,-0.0008,-0.0028,-0.0614,0.0046,-0.4,3.8,21800622,2019-01-11
-2.8,-8.6,1,-7.4,-0.1056,0.0118,-0.042,-0.0766,-0.0936,0.1048,13,2.6,21800623,2019-01-11
6,2,1.4,1.8,0.0432,-0.012,0.0392,0.01,0.0562,-0.0718,-3.4,-1.8,21800624,2019-01-11
11,-9.6,2,-5.6,-0.0376,-0.1558,-0.0086,-0.056,-0.0608,-0.0268,9.2,4.2,21800625,2019-01-11
15.6,1.6,3,0.4,0.1088,0.0088,0.096,0.0118,0.063,-0.0298,-3.6,-7.6,21800626,2019-01-11
1.6,3.8,-2.4,-0.2,0.1046,0.0884,0.0152,0.0452,0.1274,0.1104,-8,-5.2,21800627,2019-01-11
-2.2,-4.4,0.2,-4.8,-0.03,-0.0106,-0.0072,-0.0094,-0.0392,0.0586,5,-2.2,21800628,2019-01-11
14.8,11,5.6,1.4,0.0034,0.043,0.0062,-0.0162,0.061,0.0536,2.4,4,21800629,2019-01-11
9.6,2.6,-0.2,1,0.0396,0.0186,-0.012,-0.0262,-0.0194,0.025,-0.4,8.2,21800630,2019-01-12
3,6.2,2.8,3.4,0.1046,-0.0576,-0.0056,0.0188,-0.0498,-0.018,-0.2,-0.4,21800631,2019-01-12
-13.6,0.4,-11.2,2,-0.0848,0.0602,-0.054,0.0186,-0.0928,-0.0912,2.4,2.2,21800632,2019-01-12
-5.2,-11.6,-0.2,-2,-0.06,-0.1028,0,-0.06,-0.0322,-0.139,5.6,2.2,21800633,2019-01-12
-2.4,10.6,-0.8,2,0.0054,-0.0358,-0.033,-0.0132,-0.0878,0.0202,2.4,7.6,21800634,2019-01-12
-2.2,6.8,-3,0.6,0.0108,0.078,0.0038,0.0246,0.0778,-0.0226,-5.4,-4.4,21800635,2019-01-12
-0.2,-0.8,1.6,-0.4,0.0578,0.0214,0.0092,0.0026,-0.1172,-0.0162,-0.6,-1.8,21800636,2019-01-12
-8.2,-10.4,-5.4,-4,-0.0016,-0.0522,-0.0648,-0.0718,0.0442,-0.054,6,9.2,21800637,2019-01-12
-8.6,-6.4,-1.4,-4.2,-0.0418,-0.0484,-0.0422,-0.062,0.0234,0.0996,8.2,3.2,21800638,2019-01-13
-1.4,2.2,-1.2,1.8,0.05,-0.0034,0.0032,-0.0106,-0.0956,0.0504,0.6,-1.2,21800639,2019-01-13
-1,-8.2,0,-2.2,-0.0524,-0.0566,0.0158,-0.0256,-0.0404,-0.0396,1.8,2.2,21800640,2019-01-13
-14.2,-17.6,-3.4,-3.2,-0.054,0.0154,-0.0096,-0.0578,-0.0762,-0.1848,7.8,0,21800641,2019-01-13
-19.6,-17,-7,-0.2,-0.0636,-0.1196,-0.0596,-0.0436,-0.103,-0.1662,4.6,3,21800642,2019-01-13
-2.2,-0.4,-0.2,6.4,0.0044,-0.0564,-0.0296,0.0174,-0.0916,-0.0742,-3.6,2.8,21800643,2019-01-13
-8.4,-20.6,-1.6,-7.4,-0.1044,-0.1482,-0.0254,-0.1132,-0.1672,-0.2002,14.4,8.6,21800644,2019-01-13
-6.2,5.6,-5,2,-0.0824,0.0188,-0.0172,0.021,-0.075,0.0618,-1.8,3.6,21800645,2019-01-14
14.2,13.2,0.8,0.6,0.0638,-0.087,-0.0162,0.0374,0.1054,0.0646,0.8,-0.4,21800646,2019-01-14
-1.6,4.2,-0.8,1,0.0364,0.0226,-0.0084,0.0162,0.0108,-0.0068,-0.2,-0.2,21800647,2019-01-14
1.4,-7.6,-1.6,-2.8,-0.0202,-0.0304,-0.0536,-0.0542,-0.0022,-0.0356,7.6,6.6,21800648,2019-01-14
-4.6,1.8,2.6,2.4,0.0308,0.0192,-0.0478,-0.0002,-0.1084,-0.0846,2,4.4,21800649,2019-01-14
-3.6,-8.8,-1.2,-1.8,0.0538,-0.0418,0.004,-0.068,-0.0004,-0.0436,0.6,5.2,21800650,2019-01-14
9.6,7.6,2,2.6,0.0508,-0.0186,0.0362,0.0372,0.0948,0.0616,2.4,-3.4,21800651,2019-01-15
3.4,3.8,5.2,1,0.0188,0.0678,0.028,0.0394,-0.0544,0.0378,-9.8,2.6,21800652,2019-01-15
-7.8,-13.2,-3.4,-1,-0.1396,-0.0324,-0.0172,0.0036,-0.0318,-0.0482,2.4,-4.2,21800653,2019-01-15
3.8,15.8,-2.6,2.2,0.0086,0.0794,-0.0322,0.0512,0.12,0.0232,-1.4,1.6,21800654,2019-01-15
-15.2,-12.6,-6.2,3,-0.0584,-0.0916,-0.0132,-0.008,-0.0848,-0.0884,-6,2.2,21800655,2019-01-15
-14,-14,-5.6,-2.6,-0.1074,-0.0842,-0.0646,-0.0626,-0.1096,-0.1848,7.4,8.2,21800656,2019-01-15
-1.6,5.6,2.4,2,0.0352,0.0344,0.0306,0.0494,-0.0378,0.0462,-5,-6.2,21800657,2019-01-16
-4.2,-13.4,-2.4,-2.6,-0.0092,-0.0586,0.0042,-0.0506,0.0794,0.0256,4.6,-7,21800658,2019-01-16
8,5.2,-2.2,4.2,0.045,0.0098,0.0008,0.0506,0.1012,0.0084,-9,-3.4,21800659,2019-01-16
-6.4,-14.4,-2.2,-3,-0.052,0.0594,0.0324,-0.0256,0.0036,-0.0348,-6.6,-1.6,21800660,2019-01-16
-7.2,-6.6,-3.6,2.4,-0.1008,-0.052,-0.0398,-0.0266,-0.085,-0.0142,6.4,-3,21800661,2019-01-16
0.8,-13,0.2,-4.4,0.026,-0.0406,0.0474,-0.0696,0.0112,-0.0068,3,3.6,21800662,2019-01-16
7.4,2.6,4,-2.4,0.0498,0.052,0.0028,0.0006,0.0292,-0.002,2,1.2,21800663,2019-01-16
6.6,9.8,3.6,4.4,0.0926,0.0226,0.0482,0.0208,0.022,0.0268,-4.6,1,21800664,2019-01-16
9.6,7.8,4.2,4.2,0.1456,0.0154,0.0364,0.0258,-0.0826,-0.0618,-0.6,-1.8,21800665,2019-01-17
1.6,3.4,-1,0.8,0.0208,-0.0084,0.016,0.0158,0.1186,-0.0068,-5,0.4,21800666,2019-01-17
-4.4,-1,-4.2,4.8,0.02,-0.0326,-0.0114,0.0062,0.1142,-0.0498,1.4,-1.8,21800667,2019-01-17
7.4,9,4.2,-2.2,0.02,-0.0244,0.0016,0.0118,-0.0202,0.1048,3.8,6,21800668,2019-01-17
-7.6,2.2,0.6,5.8,-0.0316,0.004,-0.0228,0.0236,-0.0256,-0.081,-5.6,6,21800669,2019-01-17
21.6,23.4,7.4,4.4,0.224,0.0416,0.0706,0.041,0.097,0.0852,-9.6,1.6,21800670,2019-01-17
9.2,5.2,3.2,-2.4,0.0442,-0.0774,0.0218,-0.0332,0.0912,0.0338,7.8,-3,21800671,2019-01-18
-1.4,8.4,-2.4,-2,-0.0152,0.0652,0.003,0.0146,0.0948,-0.0022,-1,-3.2,21800672,2019-01-18
-9.4,-6.4,-1.2,-1.2,0.0058,0.0084,0.0124,0.003,0.0114,-0.0898,-2.2,-8.6,21800673,2019-01-18
6.6,-4.2,1.2,-1.6,-0.0676,-0.0946,0.0248,-0.0392,-0.0204,0.0382,6,-4,21800674,2019-01-18
-16.4,-12,-3.8,-4.4,-0.0298,-0.0648,-0.073,-0.059,-0.0976,-0.0574,8.2,6.8,21800675,2019-01-18
-12.2,-7.4,-3.6,-2.6,0.0438,-0.095,0.0004,-0.032,-0.0574,-0.0318,-3,2,21800676,2019-01-18
-3.4,-9.2,-3.6,-6.4,0.021,-0.0016,0.0422,-0.0222,0.0686,0.006,-5.4,-0.8,21800677,2019-01-18
-13.8,-15.6,-2,-2,-0.1356,0.018,-0.0126,0.0026,-0.0194,0.039,-4.8,-3,21800678,2019-01-19
0.6,0.2,-2.2,-0.2,0.0136,0.0216,0.006,-0.0042,0.0836,0.0114,0.8,2,21800679,2019-01-19
-5.2,0.2,-1.8,-1.4,0.0332,-0.0128,-0.0176,0.0202,0.0076,-0.0116,0.4,-4.4,21800680,2019-01-19
10.4,5,5.8,5.4,0.044,0.048,0.0624,0.034,0.0692,0.0148,-5.6,0.6,21800681,2019-01-19
0.2,-3,-1.6,-5,-0.0364,0.0156,0.0436,-0.029,0.1136,-0.1006,-1.8,-4.2,21800682,2019-01-19
5.8,11,0,0.6,-0.0452,0.0124,0.0222,0.049,-0.048,-0.0552,-7.2,4,21800683,2019-01-19
9.8,9.6,6.2,-3.8,-0.019,-0.0686,0.0252,-0.009,-0.0454,0.021,1.4,5.6,21800684,2019-01-19
14.8,7.8,0.8,-2.4,0.003,0.042,0.0388,-0.0166,0.104,0.1248,3.6,-1.8,21800685,2019-01-19
12.8,8.6,-4,3.4,0.0426,0.0114,0.0068,0.051,0.2118,0.0672,-7.8,-4.6,21800686,2019-01-19
-7,0.8,0,6.8,0.0228,0.0184,-0.011,0.022,-0.0558,-0.095,-2.2,4.4,21800687,2019-01-19
1.2,6.8,0,4.8,0.0114,0.0116,-0.001,0.0306,-0.0122,0.0996,-1.8,2.4,21800688,2019-01-20
4.2,11.8,-1.2,0.4,-0.0012,0.0358,0.0062,0.0224,0.063,0.117,1.8,1.2,21800689,2019-01-20
7.6,3.4,1.2,0.2,0.0576,0.0852,0.0138,0.0236,0.0942,-0.002,-4.4,-0.6,21800690,2019-01-20
-23.2,-23,-6,-7,-0.19,-0.033,-0.0448,-0.0278,-0.0192,0.0746,-0.6,-3.4,21800691,2019-01-21
0.6,-1.2,1.6,-4,-0.0342,-0.0352,0.0272,-0.0112,0.0552,0.0804,-2.4,-3.2,21800692,2019-01-21
16.8,10.6,7.4,-1.2,0.0538,-0.0016,0.052,0.0038,-0.081,0.1576,1,3.4,21800693,2019-01-21
3,3.6,5.6,2,0.0354,-0.008,0.0048,0.0356,-0.07,-0.0048,-0.6,2.4,21800694,2019-01-21
6.8,6.6,1.2,-0.2,-0.0252,0.0028,0.0142,-0.0036,-0.0148,0.105,1.6,2,21800695,2019-01-21
11.6,13,-1.4,-2.4,-0.0206,0.0046,-0.0076,0.0068,0.0164,0.0566,4.8,4.4,21800696,2019-01-21
-15.2,-16.8,-4.4,-1.2,0.0182,0.0182,-0.0142,-0.0016,-0.0184,-0.0476,-8.6,-1.2,21800697,2019-01-21
1.2,7.8,-1.4,-1,-0.0764,-0.004,0.0014,-0.0432,0.152,0.1722,5.6,0.4,21800698,2019-01-21
-12.6,-4,7,-1.2,-0.0068,0.0728,0.0256,-0.0126,-0.1202,0.0482,-1.4,-0.6,21800699,2019-01-21
