home_w,home_l,away_w,away_l,top_players,eff,HG_7days,AG_7days,G_7days,back2back,missing_players,home_elo,month,Home_Last_10_Avg_PTS_home,Home_Last_10_Avg_FG_PCT_home,Home_Last_10_Avg_FT_PCT_home,Home_Last_10_Avg_FG3_PCT_home,Home_Last_10_Avg_AST_home,Home_Last_10_Avg_REB_home,Home_Last_10_Avg_PTS_away,Home_Last_10_Avg_FG_PCT_away,Home_Last_10_Avg_FT_PCT_away,Home_Last_10_Avg_REB_away,Home_Last_10_Avg_FG3_PCT_away,Home_Last_10_Avg_AST_away,home_team_wins
17,12,16,10,0,946,0,0,0,0,0,1690.335338,2,110,0.4738,0.7803,0.357,23.2,42,111.5,0.462,0.7953,44.3,0.3693,24,1
20,5,16,13,1,993.1111111,0,0,0,0,0,1726.081433,2,114.6,0.4818,0.7821,0.353,22.2,43.8,111,0.4627,0.7305,42.4,0.3846,20.2,0
18,7,23,5,2,895.0909091,0,0,0,0,0,1748.733128,2,114.6,0.4889,0.7162,0.3737,27.4,46.5,114.3,0.4813,0.7207,40.6,0.3965,25.2,1
15,11,10,20,0,559.4285714,0,0,0,0,3,1614.816377,2,124,0.5058,0.7457,0.4237,26.4,51.2,113.5,0.4411,0.8265,40.5,0.3698,22.4,0
11,19,8,19,0,374.5555556,0,0,0,0,1,1461.556776,2,104.9,0.4592,0.783,0.3231,25,41.9,104.3,0.46,0.766,43.9,0.3479,24.6,0
9,17,6,24,0,849,0,0,0,0,0,1436.802283,2,128.1,0.4943,0.842,0.3828,26.1,46.3,118.7,0.4693,0.8377,42.9,0.353,24.1,1
25,2,9,19,2,857,0,0,0,0,0,1669.298338,2,116.9,0.499,0.7251,0.3757,25.2,46.7,103,0.4249,0.7345,42.7,0.3291,23.5,1
11,16,8,20,0,831.7142857,0,0,0,0,2,1464.142542,2,115.4,0.5044,0.7608,0.374,26.9,44.3,111.1,0.4826,0.705,41.2,0.3472,26,0
11,15,10,18,0,1013.777778,0,0,0,0,0,1566.282071,2,111.9,0.4677,0.7164,0.4032,26.1,42.1,113.4,0.4657,0.7832,44.1,0.3726,26.1,1
7,19,5,24,0,691,0,0,0,0,1,1443.34296,2,113.9,0.4692,0.8499,0.3814,26.8,42.9,115.4,0.4883,0.7761,41.4,0.4059,30.1,0
22,5,15,11,1,907.125,1,2,3,0,0,1727.370292,2,112.7,0.4548,0.7968,0.38,20.5,44.7,107.2,0.4448,0.822,43.6,0.3477,21.6,1
11,16,12,15,0,882.8571429,1,2,3,0,1,1634.816431,2,119.5,0.4712,0.7548,0.3848,27.4,46.2,117.3,0.4764,0.7665,46.5,0.3208,25.1,0
6,22,7,18,1,847.875,1,1,2,0,0,1353.655224,2,107.1,0.4489,0.7831,0.3563,23.8,43.2,120.9,0.5198,0.7583,43.5,0.3958,27.7,1
14,13,9,18,1,765.5,2,2,4,0,0,1561.259987,2,106.2,0.4533,0.7511,0.3595,25.8,42.6,108.7,0.4742,0.8031,43,0.4056,25.2,1
15,12,9,16,0,830.2222222,1,2,3,0,0,1560.70954,2,117.7,0.4913,0.7229,0.378,25.4,46.3,109.5,0.4422,0.7568,44.9,0.3437,23.5,1
18,10,13,13,0,962,3,1,4,0,0,1619.173385,2,109.4,0.4757,0.7785,0.3304,25.2,40.6,114.3,0.4856,0.8115,43.8,0.4025,26.1,1
8,18,9,19,1,769.5833333,1,2,3,0,0,1457.828833,2,107.3,0.4651,0.6862,0.3517,24.9,42.3,109.8,0.4654,0.7372,43.8,0.3587,23.4,0
15,13,12,13,0,639,0,3,3,0,0,1631.406855,2,111.5,0.4698,0.7223,0.3583,27.3,46,107.9,0.4395,0.7617,45.8,0.3441,23.1,1
7,19,9,17,0,625.7142857,2,1,3,0,1,1484.05831,2,120.4,0.488,0.7551,0.3968,26.9,43.3,117.7,0.4753,0.821,43.2,0.3671,24.4,0
14,14,18,8,0,865.1,2,2,4,0,0,1651.173008,2,111.2,0.4435,0.8282,0.3697,22.9,41.1,115.8,0.483,0.7976,48.4,0.4079,25.2,1
10,18,11,15,0,720.875,2,2,4,0,1,1545.122445,2,114.8,0.484,0.8206,0.3616,25.4,45.9,107.7,0.4553,0.823,39.1,0.3363,24.5,1
19,5,16,13,1,993.1111111,2,2,4,0,0,1718.575301,2,112.6,0.4734,0.7784,0.3402,21.9,42.2,113.8,0.4733,0.7077,44.3,0.3938,21.4,1
21,6,17,10,1,931.2,1,2,3,0,0,1727.927091,2,113.3,0.4862,0.7332,0.3909,28,43.4,110.3,0.4506,0.8139,44,0.3694,24.6,0
24,2,9,19,3,992.3,2,1,3,0,0,1663.273643,2,117,0.5008,0.7231,0.384,24.9,46.4,104.4,0.4252,0.7394,42.8,0.3172,24,1
12,13,6,20,1,462,2,0,2,0,1,1480.756095,2,122.4,0.4886,0.8103,0.3946,26.2,44.9,118,0.4657,0.7518,43.8,0.3534,25.9,1
10,16,12,15,0,882.8571429,1,2,3,0,1,1623.073828,2,117.3,0.4626,0.7449,0.3709,26,46.3,118.2,0.4768,0.7754,46.8,0.3405,25.4,1
17,11,15,10,0,831.3,3,0,3,0,0,1698.486278,2,109.7,0.4712,0.7708,0.3415,22.9,42.1,111,0.4672,0.7804,44,0.3781,22.8,0
18,8,15,12,2,842.3333333,2,2,4,0,0,1681.785746,2,120.4,0.4794,0.8189,0.3629,25.8,42.7,114.5,0.4596,0.7978,44,0.3576,21.1,1
11,18,8,18,0,460,2,2,4,0,1,1481.982058,2,108,0.4622,0.7504,0.3413,23.8,41,109,0.4781,0.7653,45.1,0.3686,24.5,0
18,9,13,13,0,962,3,1,4,0,0,1626.010129,2,110.7,0.4808,0.8058,0.3458,24.6,41.9,112.5,0.4873,0.7794,41.5,0.397,26.4,0
13,13,9,18,1,769.1,1,3,4,0,0,1557.203158,2,101,0.4389,0.7488,0.3424,24.6,42,106.7,0.4686,0.7534,44.6,0.4124,24.4,1
20,7,19,7,1,716.5714286,2,1,3,0,0,1775.483045,2,112.9,0.4677,0.7901,0.3696,25,47.4,111,0.4589,0.7749,41.7,0.3771,26.7,1
24,3,21,4,0,792.2,1,2,3,0,0,1844.681129,2,114.9,0.4517,0.735,0.3673,26.5,49.1,115.2,0.446,0.7888,48.8,0.3625,25.1,1
14,13,18,8,0,717.8888889,1,3,4,0,0,1658.641283,2,111.8,0.447,0.8243,0.3886,22.5,42.8,116.8,0.4756,0.7839,48,0.4118,25.2,0
20,6,17,10,1,853,1,2,3,0,1,1724.913804,2,112.7,0.4771,0.7363,0.3843,27.2,45,108.8,0.4481,0.7992,44.4,0.3551,23.8,1
7,18,5,23,0,691,1,2,3,0,0,1453.705111,2,116.4,0.4737,0.8584,0.373,26.6,44.7,115.4,0.475,0.7631,43.7,0.388,28.9,0
17,7,22,5,2,816.2307692,2,1,3,0,0,1735.180118,2,115.9,0.4876,0.7157,0.3714,26.5,45.8,115.4,0.4809,0.736,41.3,0.3848,24.4,1
17,10,15,10,0,862.5555556,2,0,2,0,0,1703.654767,2,110.5,0.4777,0.7671,0.3326,24,42.5,110.4,0.4649,0.7825,42.7,0.3712,22,0
8,17,6,22,0,704.7777778,1,2,3,0,0,1453.53078,2,123.8,0.488,0.8192,0.3885,24.9,47.1,114.9,0.455,0.8124,43.1,0.314,22.2,1
23,2,9,19,3,1034.555556,1,2,3,0,0,1661.076471,2,113.9,0.4906,0.7123,0.3673,24,46.8,102.3,0.4199,0.7261,42.7,0.311,24.3,1
12,12,6,20,1,511.4444444,2,0,2,0,0,1488.089544,2,126.5,0.5107,0.8219,0.4246,27.2,44,118.5,0.4684,0.7614,41.9,0.3807,25.9,0
18,7,15,12,2,881,2,2,4,0,0,1687.102567,2,121.2,0.4803,0.8332,0.372,26.4,44.4,113.6,0.4565,0.7878,43.2,0.3538,21.1,0
6,21,7,18,1,902.875,1,1,2,0,0,1364.845774,2,109.7,0.4673,0.7914,0.3711,24.1,41.3,119.2,0.5176,0.7746,41.9,0.4142,27.6,0
14,11,10,18,1,798,1,2,3,0,3,1625.433242,2,124.9,0.5043,0.7657,0.4286,24.4,50.7,116.8,0.4528,0.8152,40.6,0.3791,21.9,1
13,12,9,18,1,723.2,1,3,4,0,0,1563.825567,2,102.4,0.4468,0.7702,0.3474,24.3,41.8,105.1,0.4687,0.7399,43,0.4029,23.9,0
8,16,8,19,0,591.1666667,1,2,3,0,0,1437.300554,2,105.8,0.4525,0.7423,0.3356,24.3,45.5,102.3,0.456,0.6691,42.7,0.3548,26.3,0
11,17,8,18,0,475,2,2,4,1,3,1490.60454,2,111.5,0.4663,0.7657,0.3379,23.6,43,110.1,0.4763,0.7528,44.9,0.3608,24.4,0
18,8,13,13,0,831.5,3,1,4,1,0,1638.698338,2,109.7,0.4744,0.8005,0.3242,24.3,42.6,111.6,0.491,0.7796,40,0.4023,26.8,0
19,7,19,7,1,731.1428571,2,1,3,1,0,1774.601782,2,112.7,0.4697,0.7884,0.366,25.4,47.6,111.4,0.4556,0.7683,41.6,0.3717,26.5,1
6,19,9,16,1,651.625,1,2,3,0,0,1453.522594,2,115.3,0.4725,0.7716,0.3475,25.9,43.6,117.2,0.4794,0.8217,42.9,0.3682,24.3,1
7,17,5,23,0,578,0,3,3,0,1,1457.009833,2,117.5,0.4662,0.8803,0.3768,27.1,45.6,116.3,0.4696,0.7781,44.6,0.3883,29.1,0
10,17,11,14,1,879.625,1,3,4,1,2,1557.916081,2,112,0.4769,0.8278,0.3521,24,44.6,109.2,0.4613,0.8085,39.5,0.3613,25.2,0
10,15,10,16,0,954.3333333,3,0,3,1,0,1562.141565,2,111.2,0.4687,0.7495,0.3763,24.5,41.7,113,0.4653,0.752,44.2,0.3726,25.9,1
22,2,9,19,3,940.8,0,3,3,1,0,1654.08453,2,112,0.4861,0.7523,0.3423,23.6,46.2,100.5,0.4222,0.7155,42.4,0.3101,23.9,1
11,12,6,20,1,562.375,2,0,2,0,0,1482.923954,2,126.1,0.5113,0.8132,0.4114,27,44.2,117.3,0.469,0.7565,40.8,0.3814,25.7,1
21,5,14,10,1,951.6666667,2,1,3,0,0,1730.339173,2,116.5,0.4739,0.7827,0.3938,24,44.2,107.3,0.4488,0.8182,41.7,0.3388,22.5,1
18,7,13,13,0,914.7777778,2,1,3,0,0,1647.808292,2,110.7,0.4852,0.7987,0.3281,24.1,42,111.5,0.4888,0.7782,39.7,0.4012,26.2,0
16,10,15,10,0,946,1,1,2,0,0,1701.707628,2,110.5,0.4704,0.7727,0.35,24.8,41.8,111.8,0.471,0.788,43.5,0.3812,22.7,1
9,17,11,14,1,879.625,1,3,4,0,2,1523.30452,2,111.2,0.4649,0.8224,0.3394,23.7,43.4,112.4,0.4744,0.8106,41.8,0.3803,26.3,1
9,15,10,16,0,896.7,2,0,2,0,0,1551.781631,2,113,0.472,0.7545,0.3695,24.4,42.3,116,0.4722,0.7673,44.7,0.3751,26.2,1
18,5,14,13,1,1070,1,1,2,0,0,1703.168064,2,115.6,0.49,0.8195,0.3506,22.9,44.9,110.8,0.4568,0.6632,41.7,0.3728,21.4,1
7,18,8,18,1,784,0,2,2,0,0,1448.895054,2,100.7,0.4386,0.6512,0.33,22.8,44.7,108.2,0.471,0.7485,43.9,0.3655,23.2,1
11,15,8,18,0,768.25,0,2,2,0,1,1480.893137,2,112,0.5134,0.7688,0.3634,27.6,43.3,106.4,0.4646,0.7527,39.3,0.3304,24,0
23,3,20,4,1,1001.3,2,1,3,0,0,1835.031802,2,117.1,0.4549,0.7528,0.3794,26.2,49.2,116.4,0.4443,0.7998,48.5,0.3483,24.8,1
13,11,10,17,1,714.7777778,1,2,3,0,2,1622.17017,2,123.4,0.4849,0.7637,0.422,23.8,49.4,116.6,0.4578,0.8126,42.2,0.3615,22.7,1
17,6,21,5,2,946.4,2,1,3,0,0,1748.148737,2,117.4,0.4904,0.7141,0.378,26.8,48,112.6,0.4683,0.7196,41.7,0.3578,23.8,0
10,17,8,17,1,764,2,2,4,0,2,1485.207057,2,110,0.4608,0.7754,0.3402,22.4,42.2,112.8,0.4811,0.7451,45.7,0.3639,24.6,1
20,5,14,10,0,796.6666667,2,1,3,0,0,1725.906146,2,117.7,0.4698,0.7842,0.3889,23.8,45.1,109.6,0.45,0.823,42.1,0.3275,22.1,1
14,12,8,15,0,658.75,3,1,4,0,0,1541.611323,2,114.9,0.4765,0.7149,0.3787,24.5,45.3,112.3,0.4599,0.7229,45.7,0.3893,24.8,1
18,7,18,7,1,799,1,2,3,0,0,1763.93756,2,115.4,0.4719,0.7881,0.3783,27,48.2,111.4,0.452,0.7624,42,0.3583,25.2,1
6,18,9,16,1,999.2,0,2,2,0,1,1466.058474,2,113.2,0.4662,0.7716,0.3611,26.7,44.8,114.9,0.4788,0.8034,43,0.358,24.7,0
15,10,15,10,0,946,0,2,2,0,0,1700.841238,2,111.7,0.4741,0.7877,0.3535,25.9,40.9,114.5,0.4861,0.8068,42.6,0.3973,22.9,1
14,12,17,7,0,693.1,1,2,3,0,0,1676.41173,2,114.2,0.4559,0.7879,0.3754,23.3,44.2,116.2,0.466,0.7535,47.7,0.3693,23.7,0
18,4,14,13,1,1070,0,3,3,0,0,1710.983936,2,116.8,0.4981,0.8152,0.3455,23.1,44.6,112.8,0.4635,0.6777,40.6,0.3856,21,0
21,5,14,10,3,934.5833333,3,0,3,0,0,1690.518221,2,113.2,0.4424,0.7584,0.3485,26,50.1,110.5,0.4349,0.787,45.8,0.3445,23.4,1
10,15,10,15,0,945,1,2,3,0,1,1610.451109,2,120.7,0.4704,0.7494,0.3762,27.2,47.3,119.5,0.4643,0.7961,45.7,0.3337,22.3,0
17,7,14,11,1,711.375,2,1,3,0,0,1703.150435,2,117.8,0.459,0.7944,0.3464,24.2,45.3,116.7,0.4599,0.7667,46.7,0.3477,21.4,1
19,6,15,10,1,812.8181818,1,3,4,0,1,1699.219743,2,113.5,0.473,0.7345,0.3587,28.1,44.1,113,0.4551,0.825,46.3,0.3924,26.4,1
16,6,21,5,2,816.2307692,1,1,2,0,0,1740.448964,2,115.5,0.4783,0.7343,0.3641,26.3,45.9,114.9,0.4758,0.7396,44.3,0.3566,23.8,1
8,15,8,18,0,618,1,2,3,0,0,1450.736536,2,105.2,0.4569,0.7471,0.3567,25.2,45.8,100.5,0.4466,0.6748,42,0.338,26,0
6,20,7,17,0,616.4285714,3,1,4,0,0,1373.614604,2,109.5,0.4666,0.7861,0.3567,24.7,43.6,116.2,0.502,0.8046,41.8,0.399,25.5,0
18,6,13,12,0,914.7777778,2,0,2,0,0,1662.908344,2,108.5,0.471,0.7941,0.3478,23.6,43.8,108.4,0.4879,0.7551,40.1,0.3611,25.7,0
11,11,6,20,1,520.1,2,1,3,0,0,1497.101636,2,126,0.5112,0.8186,0.4023,27,44.4,117.5,0.4729,0.7631,40.8,0.3647,25,0
8,16,5,21,0,676,1,2,3,0,1,1446.366063,2,123.7,0.4839,0.8396,0.3818,25.7,48.5,115.9,0.4639,0.77,42.1,0.3131,22.9,0
13,12,8,15,0,670.3333333,2,1,3,0,0,1529.211419,2,113.7,0.4782,0.6892,0.3654,23.9,45.2,114.4,0.4666,0.7374,45.5,0.3901,24.4,1
21,3,12,12,0,731.2857143,2,1,3,0,0,1685.226678,2,111.7,0.4584,0.8314,0.3677,25.3,42.1,110.5,0.4541,0.813,44.7,0.3521,25.6,1
14,13,10,12,0,624.8888889,1,2,3,0,0,1604.650235,2,116.6,0.4894,0.721,0.3557,28.8,46.8,111,0.4422,0.7959,43.4,0.3758,22.2,1
8,15,10,16,0,953.8,2,2,4,0,0,1548.885006,2,112.9,0.473,0.7712,0.3563,24.3,43.3,116.5,0.4722,0.772,44.8,0.3719,25.4,1
20,5,14,10,3,1100.5,2,0,2,0,0,1687.713545,2,113.8,0.4441,0.7576,0.3518,25.6,49.4,110.4,0.438,0.7826,45.4,0.3363,23.4,1
9,17,8,16,1,696.7777778,2,1,3,0,1,1479.479595,2,108.9,0.4528,0.7563,0.3497,21.2,41.9,115.6,0.4984,0.7352,45.4,0.3739,24.8,1
16,7,14,11,2,964,1,3,4,0,0,1699.086696,2,118.2,0.4705,0.7922,0.3501,24.9,45.2,116.8,0.4582,0.7834,44.5,0.3485,21.1,1
22,3,19,4,1,950.9090909,2,0,2,0,0,1825.2293,2,113.8,0.4507,0.7761,0.3794,26.1,48,117,0.4475,0.8005,48.2,0.3392,24.5,1
17,7,18,7,1,784.625,1,3,4,0,1,1760.741499,2,114.6,0.4665,0.8005,0.3693,27.4,46.7,114.2,0.4743,0.7703,41.5,0.3826,26,1
19,5,14,10,3,947.5,1,1,2,0,0,1685.08479,2,112.9,0.447,0.7414,0.3447,26.3,49.8,109.8,0.436,0.7708,45.6,0.3389,23.8,1
18,5,13,12,0,874.8,1,1,2,0,0,1684.053573,2,110.5,0.4752,0.8135,0.3584,23.1,44,110.8,0.5035,0.7455,39,0.3709,26.9,0
13,11,8,16,1,763.8,1,1,2,0,0,1574.639558,2,106.4,0.4532,0.7993,0.3587,25.5,44.8,105.6,0.4494,0.735,45.2,0.3695,21.6,0
6,19,7,17,0,650,3,1,4,0,0,1392.810583,2,111.1,0.4779,0.7611,0.357,25.4,43.5,113,0.4934,0.7818,41.4,0.3756,23.7,0
10,11,6,20,1,556.6666667,1,2,3,0,2,1490.868469,2,125.8,0.5047,0.8178,0.4087,27.5,45,116.9,0.4775,0.7512,41.1,0.3548,24.4,1
19,5,13,10,0,715.1428571,1,2,3,0,0,1711.830698,2,116.2,0.4687,0.7654,0.3934,25,46.4,109.5,0.4658,0.7843,40.2,0.3264,23.1,1
13,12,16,7,0,742,1,3,4,1,0,1658.659055,2,112.2,0.4587,0.765,0.3723,22.8,43.9,116.5,0.4722,0.7102,47.2,0.3584,24.3,1
13,12,8,14,2,878.3636364,2,1,3,0,0,1620.899021,2,111.4,0.4595,0.8384,0.344,26,44.5,111.1,0.4586,0.7729,43.9,0.361,23.2,1
8,14,10,16,0,896.7,1,2,3,0,0,1559.540126,2,112.2,0.4759,0.7704,0.3531,24.8,43.4,116.3,0.4705,0.7672,45.4,0.3533,25,0
12,11,10,16,1,739.75,2,1,3,1,1,1617.193972,2,119.9,0.4722,0.7683,0.3913,23.1,48.8,119.4,0.4656,0.7786,45.1,0.3728,23.7,1
9,16,8,16,1,686.5,3,1,4,0,0,1485.388385,1,109.6,0.4636,0.7495,0.3512,21.6,41.6,115.9,0.4972,0.7554,45,0.372,24.6,0
12,12,8,14,1,883.1818182,1,2,3,0,0,1527.831033,1,111.6,0.4733,0.6741,0.3615,24.3,47.7,111.8,0.4611,0.7675,43.7,0.3699,24.1,1
15,7,14,11,2,964,0,4,4,0,0,1694.206829,1,119.3,0.4762,0.7865,0.3434,25.3,47.3,115.6,0.4483,0.7723,43.7,0.3367,21,1
9,15,10,14,0,877.5,2,1,3,0,0,1599.362023,1,120.2,0.4787,0.7373,0.3675,27.5,47.2,120.3,0.4685,0.7774,44.6,0.3625,24.9,1
22,2,19,4,1,1031,1,1,2,0,0,1849.423063,1,114.9,0.4565,0.8002,0.4037,25.5,48.8,114.7,0.4395,0.7934,47,0.3247,24,0
9,16,11,11,1,925.4444444,0,3,3,0,2,1551.007043,1,106,0.4537,0.8066,0.3168,21.5,42.9,111.7,0.47,0.791,42.7,0.3603,25.6,0
16,5,20,5,2,816.2307692,0,1,1,0,0,1748.11177,1,115.4,0.4791,0.7425,0.374,26,44.8,110.9,0.4658,0.7163,45.3,0.338,21.3,0
6,18,7,17,0,650,3,1,4,0,0,1395.186962,1,110.5,0.4744,0.7476,0.3414,25.4,42.5,112.6,0.494,0.7914,43.2,0.3705,23.6,0
9,11,6,20,1,521.2,0,3,3,0,0,1482.992557,1,126,0.5064,0.8046,0.4079,27.5,44.4,115.1,0.477,0.7459,41.3,0.3509,23.6,1
7,16,5,20,0,756.2857143,1,2,3,0,1,1433.337865,1,120.6,0.4795,0.7752,0.3721,25.3,50.3,112.9,0.456,0.7636,41.8,0.3029,23,1
18,5,13,10,1,856.875,0,3,3,0,0,1709.631967,1,118.3,0.476,0.7634,0.3988,25.2,46.6,109.6,0.4629,0.7587,41.5,0.3267,23.6,1
18,6,14,9,1,809,1,2,3,0,1,1679.242148,1,110.3,0.4689,0.7237,0.3468,26.9,43.5,108.1,0.4462,0.8016,47,0.3583,25.2,1
19,4,14,10,2,887.0909091,0,2,2,0,2,1723.05881,1,116.1,0.4632,0.7432,0.3591,26.2,50.1,110.6,0.4431,0.7524,44.6,0.3399,23.3,0
17,5,13,12,0,823.5555556,0,3,3,0,0,1681.51102,1,109.8,0.4711,0.8168,0.3658,23,43.1,112.4,0.5037,0.7588,39.7,0.3948,27.1,1
11,12,8,14,1,833.6363636,1,2,3,0,0,1521.803684,1,109.4,0.4635,0.6691,0.3527,23.6,49.2,111.4,0.4518,0.7753,44.7,0.3611,23.5,1
7,17,6,18,1,855,3,1,4,1,0,1432.450324,1,104.5,0.4431,0.6913,0.3024,22.4,47.7,107,0.4685,0.7265,42.3,0.3708,24,0
12,12,8,14,1,768.9,2,2,4,0,0,1611.523145,1,112.1,0.4554,0.8359,0.3603,27.6,45.9,111.2,0.4629,0.7903,43.3,0.3667,24.3,1
11,11,9,16,1,739.75,2,0,2,0,1,1585.622603,1,117,0.4595,0.775,0.3971,22.5,48.9,115.8,0.4522,0.7725,45.8,0.3673,22.8,1
8,13,9,16,0,908.9090909,0,3,3,0,0,1535.253836,1,113.3,0.4879,0.7869,0.3695,25.1,44,113.1,0.454,0.7663,44.7,0.3189,22.8,0
7,15,8,16,0,618,1,0,1,0,0,1459.887696,1,105,0.4622,0.7641,0.3586,25.4,42.7,106.3,0.4636,0.7169,43.9,0.3741,26.5,1
21,2,9,15,3,873.6,1,1,2,0,0,1696.21637,1,106.9,0.4759,0.7261,0.374,24.4,47.6,98.5,0.4269,0.7213,42.5,0.3168,21.8,1
6,17,7,17,0,614.8888889,2,1,3,1,0,1404.303717,1,110.6,0.4796,0.7212,0.339,24.9,42.5,111.6,0.4933,0.7864,43.1,0.3573,23.1,0
16,7,16,7,1,821.7,1,2,3,0,0,1750.688809,1,112.8,0.4562,0.7921,0.384,28.8,47,112.6,0.4607,0.7716,43.4,0.3842,26.4,1
21,2,11,12,0,638.125,3,0,3,1,0,1685.070024,1,115.2,0.4775,0.8043,0.3835,27.3,42.5,112.9,0.4691,0.8229,43.2,0.3367,26.2,0
13,13,9,11,0,575.1666667,1,2,3,0,1,1598.468274,1,118.4,0.4857,0.7906,0.34,28.6,46.3,113,0.455,0.8146,43.1,0.3895,24,1
21,2,19,4,0,800.4,0,1,1,0,0,1847.870875,1,112.5,0.4503,0.7815,0.3901,24.7,49.1,113.4,0.434,0.7993,48.5,0.3153,23.2,1
13,11,16,6,0,770.75,1,3,4,1,0,1712.086295,1,111,0.4594,0.7291,0.3676,23,45.4,114.7,0.4661,0.7,46.8,0.3558,22.5,0
9,15,8,15,1,694.125,3,1,4,0,1,1518.075377,1,109.6,0.4662,0.7552,0.3536,22.1,43.4,115.9,0.4955,0.7592,44.3,0.3604,24.6,0
20,2,11,12,0,671.8888889,3,0,3,0,0,1677.910559,1,116.1,0.4765,0.773,0.3744,27.6,43.1,114.8,0.478,0.834,43.1,0.3421,26,1
10,15,8,15,0,774.75,2,2,4,0,0,1489.806822,1,106.5,0.4881,0.7674,0.3561,25.5,41.6,106,0.4779,0.7872,39.3,0.3384,23.7,1
6,17,9,14,1,850.375,3,1,4,0,0,1479.149667,1,113.1,0.4641,0.7748,0.3388,26.9,47,112.9,0.4692,0.7845,43.3,0.3577,23.8,0
15,9,13,10,0,810.375,1,3,4,0,0,1696.20022,1,114,0.4789,0.7893,0.3506,26.2,40.8,114.1,0.4911,0.8256,42.8,0.4077,21.2,0
18,3,14,10,1,1070,2,1,3,0,0,1758.204615,1,117.3,0.4966,0.7955,0.3567,24.7,45.4,112.6,0.4782,0.713,41.6,0.3701,21.6,0
17,6,14,8,1,883.875,1,3,4,0,0,1681.98081,1,110.3,0.4616,0.7419,0.3547,26,42.4,110.5,0.4628,0.802,46.1,0.358,26.4,1
12,11,8,13,2,961.2,2,2,4,0,0,1621.758229,1,114.5,0.4614,0.8437,0.3678,27,45.4,112.6,0.4704,0.8279,42.3,0.359,24.3,0
6,16,5,19,0,664,2,1,3,0,0,1420.518852,1,115.4,0.4542,0.7854,0.3747,24.1,49.1,112.7,0.4572,0.7428,44,0.3063,23.1,1
6,17,6,17,1,855.9,2,1,3,0,0,1423.940828,1,108.3,0.4556,0.7139,0.3302,23.9,47.6,107.2,0.4645,0.7496,43.6,0.3654,23.5,1
13,10,8,15,1,624.4166667,2,1,3,0,0,1594.486096,1,107.8,0.4568,0.7903,0.3546,24.2,47.4,103,0.4417,0.7067,44.4,0.3439,21.7,0
12,13,9,11,0,549.5714286,1,2,3,0,1,1595.400712,1,118.4,0.4779,0.7987,0.3212,28.1,46.6,116.1,0.468,0.8203,44.3,0.3978,25.3,1
8,15,9,14,0,877.5,2,1,3,0,0,1574.84652,1,121.7,0.4821,0.7442,0.3635,27.3,47,120.6,0.4647,0.761,45.1,0.3886,24,1
10,11,9,16,1,739.75,2,0,2,0,1,1574.546897,1,115.3,0.4573,0.7535,0.3809,23.2,49.3,114,0.4466,0.7673,46.7,0.356,21.8,1
17,3,14,10,1,1070,2,1,3,0,0,1754.532763,1,115.7,0.4973,0.7932,0.3515,24.6,44.6,112.8,0.4801,0.7235,42.3,0.3711,21.9,1
9,14,8,15,1,694,2,2,4,1,0,1533.093931,1,109.1,0.4706,0.7581,0.3465,22.4,43.2,113.7,0.488,0.7569,43.1,0.367,24.8,0
6,16,6,17,0,614.8888889,2,1,3,0,0,1389.805713,1,111.6,0.4814,0.7415,0.3386,24.5,43.5,111.6,0.4872,0.7971,43.3,0.3596,24,0
6,16,9,14,1,773.75,3,1,4,1,0,1485.514411,1,114.6,0.4714,0.7986,0.3395,25.8,47.3,112.8,0.4648,0.7695,43,0.3438,24.1,0
20,2,9,15,2,688.8181818,0,3,3,0,0,1682.682468,1,107.9,0.471,0.7327,0.3764,24.7,48.1,100.2,0.4265,0.7281,43.4,0.3196,22.7,1
7,14,8,16,0,676.2222222,1,0,1,0,0,1463.19308,1,103.9,0.4645,0.7558,0.358,25.5,42.9,105.6,0.4584,0.7119,44,0.3831,26.4,0
9,13,8,15,0,541.375,1,2,3,0,1,1548.589305,1,108.3,0.4679,0.7683,0.3645,22.7,43.7,112.3,0.4854,0.7541,42.8,0.3577,24.5,0
13,9,8,15,1,824.2222222,1,2,3,0,0,1605.659009,1,107.6,0.4615,0.7916,0.3519,24.5,47.4,103,0.4404,0.6877,45.1,0.3439,21.2,0
6,16,6,17,1,855.9,2,1,3,0,0,1426.907589,1,110.6,0.4604,0.7243,0.3504,23.8,47.2,108.6,0.471,0.7319,44.2,0.369,23.2,0
20,1,11,12,0,697.5,2,2,4,0,3,1687.310926,1,114.9,0.4742,0.7799,0.382,27.6,43,111.1,0.4698,0.8253,43.2,0.3153,24.3,0
10,14,7,15,0,756.5555556,2,2,4,0,0,1497.396547,1,111.9,0.4984,0.762,0.3643,25.8,42.3,106.2,0.4744,0.7654,39.9,0.3397,23.6,0
6,15,9,14,1,773.75,2,2,4,0,0,1491.109648,1,112.5,0.47,0.7925,0.3371,24.5,46.6,111.5,0.4627,0.7625,43.8,0.3462,24.9,0
8,14,9,14,0,849.4444444,2,1,3,0,0,1583.581718,1,122.6,0.4805,0.7592,0.3762,26.9,47.6,121,0.4707,0.7368,43.9,0.3925,24.2,0
14,9,12,10,0,763.5,2,2,4,0,0,1686.173538,1,111.9,0.4683,0.8044,0.3464,25.1,41.6,114.1,0.4828,0.8001,44.6,0.4024,20.4,1
