home_w_visitor,home_l_visitor,away_w_visitor,away_l_visitor,top_players_visitor,eff_visitor,HG_7days_VISITOR,AG_7days_VISITOR,G_7days_VISITOR,back2back_visitor,missing_players_visitor,visitor_elo,month,Away_Last_10_Avg_PTS_home,Away_Last_10_Avg_FG_PCT_home,Away_Last_10_Avg_FT_PCT_home,Away_Last_10_Avg_FG3_PCT_home,Away_Last_10_Avg_AST_home,Away_Last_10_Avg_REB_home,Away_Last_10_Avg_PTS_away,Away_Last_10_Avg_FG_PCT_away,Away_Last_10_Avg_FT_PCT_away,Away_Last_10_Avg_REB_away,Away_Last_10_Avg_FG3_PCT_away,Away_Last_10_Avg_AST_away,home_team_wins
14,5,11,7,1,1062.888889,2,0,2,0,0,1631.790922,1,108.7,0.4665,0.7396,0.3427,26.4,46.4,102.5,0.4434,0.7765,43.6,0.343,24.3,0
10,11,8,10,0,749.4444444,1,2,3,0,0,1451.21133,1,118.3,0.4829,0.7533,0.4034,27.6,44.1,112.3,0.4894,0.7403,40.4,0.3602,24.8,0
10,11,7,9,0,659.2727273,2,2,4,0,0,1421.32702,1,101.8,0.4438,0.7804,0.3664,21.5,43.9,103.2,0.4491,0.7669,43.2,0.4049,22.5,1
6,10,5,16,0,468.4444444,1,3,4,0,1,1340.190422,1,117.5,0.4768,0.7362,0.3826,27.2,43.9,112.3,0.4623,0.7098,46.6,0.3719,28.8,1
12,6,9,10,1,661.2727273,2,1,3,0,0,1515.912598,1,120.6,0.496,0.7961,0.383,24,44.7,115.8,0.4739,0.782,44.3,0.4145,23.2,0
4,12,5,17,1,600.8888889,0,2,2,0,0,1306.788913,1,114.6,0.4654,0.7763,0.3534,25.4,51,109.2,0.4401,0.7568,43.8,0.3557,23.5,0
13,4,11,9,3,935.3333333,1,3,4,0,0,1635.159188,1,110.4,0.4506,0.7215,0.3352,23.7,45.8,109.2,0.4626,0.6801,49.5,0.365,21.4,0
15,4,13,7,0,539.9166667,2,1,3,0,1,1630.347739,1,110.4,0.4798,0.7701,0.3284,24.4,45.4,102.6,0.4382,0.7992,43.7,0.3594,19.2,1
15,3,9,8,1,720.6,2,1,3,0,0,1599.907014,1,111.9,0.4925,0.7828,0.3639,28.9,47.8,104.2,0.4411,0.724,41.4,0.3513,23.5,0
13,5,8,10,2,925.2857143,2,1,3,0,0,1610.58992,1,112.7,0.4548,0.7369,0.3516,21.3,47.7,106.2,0.4577,0.7256,40.1,0.3308,23.7,0
15,3,2,16,1,865.7272727,2,2,4,0,0,1467.209903,1,116.7,0.4714,0.7951,0.3105,25.2,47.7,111.8,0.4462,0.735,43.9,0.3434,21.6,0
8,11,9,7,0,723.9,3,0,3,0,1,1505.061844,1,102.4,0.445,0.6878,0.3546,23.5,46,100.5,0.4165,0.7444,44.9,0.3534,22.8,0
6,10,5,15,0,468.4444444,2,2,4,0,0,1347.039395,1,117.5,0.4768,0.7367,0.38,26.5,42.7,113.2,0.4664,0.7197,46,0.3729,28.3,1
13,6,4,15,3,1026.777778,3,1,4,0,0,1523.017749,1,114.7,0.4655,0.7823,0.3385,25.6,47.5,110.5,0.455,0.7127,44.3,0.3457,24.8,1
12,6,5,14,1,1061.25,1,3,4,0,0,1511.932228,1,118,0.4769,0.7547,0.3898,27.3,47.9,114.4,0.4578,0.7404,43.9,0.3654,25.7,1
10,11,6,9,0,676.1111111,3,1,4,0,0,1397.575428,1,103.5,0.4446,0.8019,0.36,22.5,45.9,99.6,0.4272,0.7747,43.3,0.3912,21.2,0
11,8,5,11,1,728.6666667,1,3,4,1,1,1450.501677,1,110.2,0.4768,0.7688,0.3475,24,44.5,101.9,0.4291,0.7477,43.8,0.3073,23.2,0
16,3,8,11,2,842.7142857,0,3,3,1,1,1592.701257,1,117,0.4915,0.7759,0.3703,25.4,46.7,111.6,0.4493,0.7927,44.3,0.3571,25.2,0
13,4,10,9,3,935.3333333,1,2,3,0,0,1626.067651,1,111.3,0.4596,0.7554,0.3417,24.2,45.2,108.3,0.4656,0.6742,47.4,0.3792,20.6,0
8,8,10,11,0,861.8,3,0,3,0,0,1572.86781,1,107.8,0.4614,0.7155,0.3887,23.9,47.3,102,0.4284,0.736,43.4,0.3597,22.6,1
11,8,5,10,1,672.5555556,1,2,3,0,1,1455.363853,1,109.7,0.4616,0.7691,0.351,23.9,45,102.3,0.4399,0.7239,44.1,0.3138,23.2,1
4,12,5,16,1,594.2857143,1,2,3,0,0,1308.012442,1,113.8,0.4664,0.7968,0.3681,24.6,49.8,110.3,0.4432,0.7698,43.7,0.3503,22.6,1
14,6,7,10,1,827.3333333,2,2,4,0,0,1542.090564,1,111.7,0.477,0.708,0.3787,23.9,47.7,108.2,0.4468,0.783,41.5,0.3938,22.5,0
16,3,7,11,2,1022.75,0,3,3,0,0,1583.76464,1,117.3,0.4896,0.771,0.3908,26.3,47.4,109.9,0.4498,0.7754,43.4,0.3538,25,0
6,10,5,14,0,367.8,2,1,3,0,0,1348.428249,12,116.5,0.4698,0.7331,0.3699,26.9,43.9,112.2,0.4603,0.7323,45.5,0.3573,28.7,1
10,11,6,8,0,621.3333333,3,0,3,1,0,1406.556997,12,100,0.4356,0.7879,0.3384,21.6,46,100.8,0.4332,0.7843,43.8,0.3972,21.6,1
10,7,8,10,1,564.8181818,2,0,2,0,0,1453.560182,12,99.9,0.462,0.7689,0.3152,21.9,39.8,97.7,0.445,0.8261,41.7,0.3747,23.2,1
11,5,10,9,0,857.2222222,1,2,3,0,0,1577.91442,12,116,0.4666,0.7878,0.3514,24.1,45.3,111.5,0.4488,0.7924,45.4,0.3554,24.9,1
12,6,5,13,1,1113.875,1,2,3,1,0,1518.478036,12,117.3,0.4671,0.7547,0.378,27,48.4,113.8,0.4574,0.7384,44.2,0.3613,25.6,1
15,3,2,15,1,842.4,2,1,3,1,0,1472.490518,12,115.9,0.4734,0.8009,0.3208,25.2,46.7,112.3,0.4505,0.7299,43.4,0.3399,21.6,1
15,5,9,8,1,813.0909091,2,1,3,0,0,1563.937183,12,111.6,0.4371,0.7883,0.3316,27.7,46.7,114.2,0.4666,0.8031,47.2,0.392,25.4,0
11,8,5,9,1,794.1111111,2,1,3,0,0,1459.459819,12,109.6,0.4584,0.7316,0.3528,24.6,45.2,103.2,0.4507,0.7196,43.7,0.328,23.8,1
12,6,4,13,1,1113.875,1,2,3,0,0,1504.339374,12,118.2,0.473,0.7594,0.375,27.4,48.5,113,0.461,0.7396,43.3,0.3718,25.7,0
5,13,5,13,0,589.2857143,1,2,3,0,0,1336.270091,12,93.8,0.4309,0.7622,0.3058,19.6,41.5,103.4,0.4648,0.7741,44.3,0.3841,23.1,1
12,4,10,8,3,979.6666667,1,2,3,0,1,1626.734075,12,112.6,0.4662,0.7613,0.3411,25.3,45.6,110.5,0.4802,0.6573,47,0.3765,22.1,1
16,3,7,10,1,808.5555556,0,2,2,0,1,1606.626095,12,115.5,0.4722,0.7761,0.3613,25.7,46.4,112.1,0.4633,0.8002,43.8,0.3633,25.8,1
10,7,9,9,0,708.3,2,1,3,0,0,1473.625074,12,118.1,0.4574,0.7883,0.3728,26.9,46.4,117.5,0.4755,0.7599,48.3,0.3744,25.8,1
9,11,8,9,0,783.625,2,1,3,1,3,1448.114492,12,115.6,0.4853,0.7246,0.3843,27.2,43.6,112.6,0.4887,0.7473,40.5,0.3738,24.8,1
12,5,7,10,2,899.25,3,0,3,0,0,1600.063148,12,112.8,0.4647,0.7351,0.3466,21.2,47.2,106.1,0.4572,0.754,40.3,0.3439,23.2,0
13,7,4,10,1,778.375,1,2,3,1,0,1487.757116,12,111.3,0.4515,0.7772,0.382,25.2,46.7,109.4,0.4492,0.7206,45.8,0.3281,23.7,1
5,13,3,15,0,470.7142857,1,2,3,1,2,1344.924693,12,106,0.4694,0.7417,0.3198,22.1,44.9,103.4,0.4462,0.7797,45.4,0.3605,23.2,1
11,5,9,9,0,795.4,2,1,3,0,0,1568.368177,12,113.4,0.4575,0.7693,0.3495,23.3,45.4,113.6,0.4526,0.7768,47.2,0.3622,25.4,0
4,12,5,15,1,575.4,1,1,2,0,0,1312.066635,12,111.3,0.4586,0.7782,0.3545,23.8,47.8,111.8,0.4549,0.748,44.7,0.3534,23.6,1
14,3,8,8,1,682.6666667,1,2,3,1,0,1595.609912,12,111.7,0.4782,0.8428,0.3686,27.4,47.6,104.3,0.4341,0.7179,42.9,0.34,23.4,0
15,5,8,8,1,813.0909091,4,0,4,0,0,1550.227677,12,110.6,0.4333,0.7761,0.3205,27.7,47.5,113.2,0.4615,0.8067,47.3,0.3853,25.9,0
14,5,5,12,2,747.5454545,1,2,3,1,0,1555.99022,12,109.7,0.4827,0.7959,0.4128,26,46.8,99.4,0.4394,0.736,41.3,0.3504,23.2,0
9,11,8,8,0,838,3,0,3,0,1,1455.408415,12,116.2,0.4882,0.7238,0.3824,27.5,44.7,114.4,0.4882,0.7451,39.8,0.3904,25.8,1
11,8,5,8,1,720.1,2,1,3,0,0,1467.389352,12,108.2,0.4391,0.7427,0.3515,23.5,45.8,106.1,0.4622,0.7231,43.3,0.3311,23.9,1
13,4,13,6,0,516.8333333,1,2,3,0,0,1663.762275,12,107.5,0.4702,0.7614,0.325,25.1,44.6,106.6,0.4569,0.7946,43.8,0.3792,21.6,1
5,13,4,13,0,528.375,2,1,3,0,0,1318.326399,12,96,0.4433,0.7485,0.3238,19.9,41.4,104.5,0.4637,0.7648,44.8,0.3834,23.6,0
5,13,3,14,0,470.7142857,1,2,3,0,2,1350.468626,12,105.8,0.4695,0.7367,0.3359,21.8,45.3,104.1,0.4521,0.7621,44.5,0.3622,23.7,1
5,10,4,14,0,474.25,1,2,3,0,0,1332.594043,12,116.2,0.4745,0.767,0.3593,26.5,41.7,115,0.4731,0.7588,44.1,0.3757,29.6,0
14,3,2,14,1,922.8888889,1,2,3,0,0,1469.081774,12,114.8,0.474,0.8074,0.3361,25.8,46.5,108.8,0.4414,0.7581,43.4,0.3298,21.8,1
14,5,5,11,2,818.1,2,1,3,0,0,1559.195017,12,112.8,0.4873,0.7983,0.4202,25.8,46.4,101.5,0.4405,0.762,41.8,0.3514,23.3,1
12,4,9,8,2,822.2222222,1,2,3,0,1,1620.502416,12,113.8,0.4753,0.7371,0.3581,25.6,46.1,109.9,0.4722,0.6548,47.2,0.3772,22.4,0
12,4,8,10,1,679.1818182,2,1,3,0,0,1522.363567,12,119.1,0.4958,0.8228,0.3694,24.9,44.9,116.6,0.4795,0.7535,42.8,0.4255,24.7,0
11,5,9,8,0,795.4,3,0,3,0,0,1576.358232,12,113.5,0.4631,0.7772,0.3437,24.8,44.5,112.3,0.4453,0.7762,48.2,0.3578,24.7,1
4,12,5,14,1,606,2,0,2,0,0,1313.806631,12,112.9,0.4667,0.7822,0.3543,25,46.7,112.2,0.4574,0.7592,45.1,0.3458,23.6,1
12,5,8,9,0,738.4444444,2,1,3,0,1,1564.632061,12,111,0.4646,0.7451,0.3403,25.4,42.8,113.3,0.4823,0.6612,46.9,0.3614,26,1
16,3,6,10,2,887.4,1,1,2,0,0,1586.043762,12,117.1,0.4768,0.7884,0.3575,26.3,47.3,110.9,0.4588,0.7955,44,0.3576,25.3,0
13,5,6,10,1,827.3333333,2,1,3,0,0,1526.822274,12,110.6,0.4772,0.7232,0.3603,22.6,46.4,105.7,0.4514,0.7853,40.8,0.397,22.5,0
9,6,4,15,1,815.625,1,2,3,0,0,1432.959826,12,122.8,0.502,0.7783,0.3947,28.9,47.9,115.4,0.4642,0.7572,39,0.322,26.2,1
5,11,3,15,0,879.6,0,3,3,0,0,1326.357597,12,111.5,0.4617,0.7761,0.3788,26.6,46.4,108.6,0.4517,0.8027,44.8,0.2791,24.2,0
12,5,10,7,1,1062.888889,1,2,3,0,0,1618.349015,12,103.1,0.4428,0.76,0.3243,24.4,49,101,0.4389,0.7778,43,0.3253,23.1,0
12,7,4,9,1,749.7,2,1,3,0,0,1484.167328,12,110.9,0.4583,0.775,0.3861,26.1,45.2,109.8,0.4571,0.7222,44.7,0.3357,25.3,1
13,4,12,6,0,655.5555556,2,1,3,0,0,1659.647836,12,108.4,0.4614,0.7978,0.3112,24.8,46.4,106.2,0.4556,0.7906,44.4,0.3673,22.3,0
12,5,3,13,1,979.8,1,2,3,0,0,1501.829251,12,119.2,0.4848,0.778,0.4145,28,48.5,108.3,0.4485,0.7546,39.7,0.3563,25,0
5,13,3,13,0,432.125,1,2,3,0,1,1354.129374,12,107.3,0.4726,0.7354,0.3517,21.6,45.4,108.3,0.4737,0.7392,42.7,0.376,24.9,1
11,5,4,14,3,994.25,0,3,3,0,0,1525.631888,12,115.3,0.4731,0.7203,0.3506,27.9,46.1,111,0.4736,0.7105,46,0.34,26.6,1
13,3,8,7,1,612.3333333,0,1,1,0,0,1599.82858,12,111.9,0.4845,0.8593,0.3569,26.3,45.9,106,0.4412,0.7333,43.4,0.3514,24.2,1
9,7,9,8,0,675.1666667,3,0,3,0,0,1475.012541,12,115.4,0.4594,0.7848,0.3606,26.7,45.3,116.7,0.4766,0.7607,47.2,0.374,26.2,1
14,3,8,7,2,892.6,1,2,3,0,0,1626.945812,12,106,0.4298,0.7905,0.344,23.9,49.3,103.3,0.4299,0.7358,46.2,0.3338,25.2,0
12,4,9,7,3,935.3333333,1,2,3,0,1,1625.471504,12,113.7,0.4729,0.7491,0.368,25.9,45.2,110.4,0.4717,0.6458,48,0.3814,22.9,1
16,3,6,9,2,1022.75,2,0,2,0,0,1592.214647,12,115.3,0.4837,0.7801,0.3598,26.4,46.2,109,0.4593,0.7945,41.9,0.3594,24.7,1
12,5,7,9,1,1007,2,1,3,0,1,1532.641285,12,113,0.4714,0.7386,0.3512,24.7,43.3,111.9,0.4718,0.6871,46.9,0.3479,25.1,0
13,5,6,9,1,632.8333333,3,0,3,0,0,1536.053196,12,110,0.465,0.7396,0.3522,23.1,46.5,106.3,0.4573,0.8025,41.4,0.3871,22.5,1
5,9,3,14,0,402,1,2,3,0,0,1325.499917,12,117.8,0.481,0.7952,0.3415,26.1,42.5,112.6,0.4573,0.7525,44.4,0.3571,28.3,0
9,6,4,14,1,700.7,2,2,4,1,0,1436.830116,12,123,0.4988,0.77,0.4,28.5,47.7,117.5,0.4752,0.7399,39.1,0.3369,27.1,1
12,7,4,8,1,687.3,2,0,2,0,0,1490.840639,12,110.1,0.4578,0.7565,0.3849,25,44.3,111.4,0.4682,0.7213,45.1,0.3557,26.1,1
5,11,3,14,0,787.8571429,0,3,3,1,0,1329.778963,12,110.9,0.4583,0.7935,0.3697,26.8,45.8,110.5,0.457,0.7808,44.9,0.3073,24.5,1
5,12,3,13,0,546,2,1,3,0,0,1304.87706,12,99.1,0.4531,0.775,0.3336,21.1,43,100.9,0.4428,0.7716,43.8,0.3595,22.5,0
7,9,8,7,0,833.2,2,1,3,1,1,1499.857647,12,99.5,0.4221,0.6787,0.3534,22.6,47.6,101.8,0.4207,0.7354,46.6,0.3472,23.9,0
11,5,4,13,3,994.25,1,2,3,0,0,1531.737699,12,114,0.474,0.7226,0.3332,27.8,45.2,111.2,0.478,0.7117,45.2,0.3513,27,1
12,5,2,13,1,1113.875,2,1,3,0,0,1492.211245,12,118.9,0.4821,0.782,0.4106,28.2,47.9,108.7,0.4462,0.7879,39.7,0.343,25.5,0
11,4,8,9,1,717.4,3,0,3,1,0,1519.371254,12,115.7,0.4974,0.7848,0.3547,25.4,43.7,113.6,0.4714,0.7642,42.9,0.3887,24.3,1
13,3,2,13,1,884.25,1,3,4,1,1,1466.996605,12,114.8,0.4774,0.7862,0.3682,26.7,46.2,105.9,0.4411,0.7593,43.9,0.3097,21.7,1
9,6,7,10,1,658.3333333,0,3,3,0,0,1442.770753,12,98.9,0.4445,0.7665,0.3014,20.6,41.4,97.5,0.4379,0.8229,43.1,0.3624,23.3,0
13,3,8,6,1,594,2,0,2,0,0,1617.813174,12,110.4,0.4754,0.8585,0.3429,26.3,46.3,103.4,0.438,0.72,43.6,0.3367,24,1
5,11,3,13,0,835.5,1,2,3,0,0,1332.065856,12,108,0.4578,0.7785,0.3743,25.4,46.1,105.5,0.449,0.7868,43.9,0.3153,23.9,1
13,4,12,5,1,572.4166667,2,1,3,1,0,1679.296951,12,106.1,0.4533,0.8235,0.3047,24.3,45.2,106.7,0.4616,0.7636,45.2,0.3816,23.8,1
14,3,8,6,2,873.7,1,2,3,1,1,1636.859849,12,110.2,0.4447,0.7876,0.3715,24.7,47.7,108,0.4419,0.7405,46.5,0.3558,26,1
13,5,5,10,2,844.7777778,3,1,4,1,0,1556.773247,12,116.9,0.5101,0.8043,0.4502,26.6,44,102.9,0.4476,0.8241,40.9,0.3224,22.3,1
13,3,2,12,1,894.25,1,2,3,0,0,1469.434514,12,114.2,0.4757,0.777,0.3681,25.3,47.2,105.3,0.4396,0.7723,43.7,0.3113,21.2,1
12,3,8,7,3,959.1111111,2,1,3,0,0,1630.200137,12,112.6,0.4652,0.7829,0.3623,25.3,45,110.2,0.4705,0.6605,48.3,0.3521,23.4,0
10,7,5,7,1,720.1,2,1,3,0,0,1479.77847,12,109.2,0.431,0.7408,0.3164,23.3,46.2,108.6,0.4711,0.7417,45.4,0.329,24.2,1
5,12,3,12,0,555.125,2,2,4,0,0,1384.209177,12,105.7,0.4579,0.7162,0.3517,21.8,47,108.9,0.4671,0.7568,44.5,0.3681,24.7,1
11,5,9,7,1,1069.125,2,2,4,0,1,1607.036125,12,102.7,0.4439,0.7561,0.3148,23.9,48.3,100.7,0.4402,0.78,45,0.3345,24.4,0
5,9,2,14,0,563.125,1,2,3,0,0,1313.168137,12,118.4,0.4782,0.7911,0.3461,26.3,43.3,112.7,0.4575,0.7619,43.6,0.3613,27.6,0
14,3,7,6,2,892.6,1,2,3,0,0,1621.960649,12,111.1,0.4556,0.7876,0.3764,25.4,48.9,107.3,0.4355,0.7378,45.5,0.3455,26.2,0
8,9,6,7,0,676.1111111,2,0,2,0,0,1400.018678,12,99.8,0.432,0.7545,0.3565,22.4,44.3,104.7,0.4706,0.7811,41.6,0.437,24.3,1
12,5,2,12,1,979.8,2,1,3,0,0,1503.009265,12,119.3,0.4797,0.7765,0.3969,27.9,47.7,107.8,0.4455,0.804,40.4,0.344,25.9,1
6,6,9,11,0,708.8461538,1,2,3,0,0,1553.633599,12,111.9,0.4806,0.777,0.3997,24.7,45.7,99.8,0.4285,0.7814,42.1,0.3123,21.8,0
9,6,7,9,1,620.75,2,2,4,0,1,1446.18761,12,99,0.4556,0.7708,0.3012,20.3,41.6,97.1,0.4334,0.8112,42.2,0.3517,22.8,1
11,5,4,12,3,943.8888889,1,1,2,0,0,1537.635899,12,113.4,0.4703,0.7131,0.3415,27.2,45,110.9,0.4776,0.7479,44.5,0.3431,26.8,1
9,5,7,9,2,974.25,3,1,4,1,0,1586.96781,12,112.6,0.4838,0.7636,0.3662,22.8,42.1,106.2,0.4594,0.798,39.7,0.3163,22.1,1
13,3,2,11,1,864.1,1,2,3,0,0,1473.21068,12,113.1,0.4679,0.762,0.3681,25,47.9,103.5,0.4324,0.77,43.8,0.3012,20.8,1
5,12,3,11,0,600.2857143,3,1,4,1,1,1389.021131,12,104.2,0.4454,0.7375,0.3344,20.8,46.3,109.6,0.4677,0.7825,45.2,0.3515,23.8,1
12,5,4,10,2,747.5454545,3,0,3,0,0,1518.592154,12,119.1,0.5245,0.8492,0.4629,26.4,43.2,105.6,0.4452,0.8392,40.9,0.3127,23.2,0
4,10,5,13,1,618.6,1,3,4,0,0,1334.773041,12,115.6,0.4766,0.7529,0.3892,26.6,47,112.5,0.4537,0.7839,44.1,0.3644,23.5,1
5,11,2,13,0,835.5,2,1,3,0,0,1308.018393,12,106.2,0.4536,0.7642,0.3608,25,46.4,104.3,0.4539,0.7772,42.7,0.3042,23.9,0
11,5,9,6,1,1062.888889,3,1,4,1,0,1609.794803,12,103.2,0.4518,0.7364,0.3207,24.4,49,100.7,0.4299,0.7927,44.5,0.333,24.8,1
7,10,7,8,0,838,3,1,4,1,1,1451.16147,12,115.4,0.4813,0.7304,0.3557,25.3,44.5,113.1,0.4691,0.7367,43.2,0.3752,25,0
8,6,4,13,1,790.875,2,2,4,1,0,1439.612002,12,117,0.4888,0.7474,0.379,26.2,47.9,109.7,0.451,0.75,39.4,0.325,25.4,1
11,5,4,11,2,788.1,2,0,2,0,1,1541.879149,12,113.6,0.4681,0.7117,0.3327,27,46.6,109.8,0.4741,0.7375,44.2,0.3312,26.6,1
10,7,4,7,1,720.1,2,1,3,0,0,1467.487646,12,107.6,0.4319,0.733,0.3273,23.5,46.5,104.5,0.4652,0.7596,45,0.3016,24.1,0
13,3,8,7,1,813.0909091,2,1,3,0,0,1589.126007,12,111.3,0.4566,0.7908,0.3225,23.5,43.3,114.6,0.4807,0.8241,44.3,0.3805,28.3,1
9,6,7,8,1,642.875,3,1,4,0,2,1449.465827,12,101.6,0.4536,0.7641,0.2953,21.3,42.4,101,0.4406,0.8081,43.1,0.3584,23.3,1
12,3,7,7,3,784.1,2,2,4,0,2,1616.491432,12,111.3,0.471,0.7962,0.3463,25,45.7,105.3,0.4598,0.6419,46,0.3506,22.7,0
5,12,2,11,0,480.125,3,0,3,0,1,1379.287087,12,107.9,0.4589,0.7569,0.371,21.7,45.8,109.9,0.4649,0.7856,43.7,0.3639,23.7,0
8,6,4,12,1,765.5555556,2,1,3,0,0,1450.347024,12,117.7,0.4904,0.7439,0.3721,26.3,49.4,109.1,0.4508,0.7369,39.5,0.3258,25.4,1
11,4,7,8,1,1019.125,0,3,3,0,2,1550.629178,12,114.2,0.4746,0.726,0.3516,23.9,45.7,109.3,0.4518,0.7531,45.5,0.3405,24.6,1
13,3,2,10,1,954,2,1,3,0,0,1476.294322,12,111.3,0.4583,0.7494,0.3556,24.5,47,104.5,0.44,0.7725,44.2,0.3107,20.9,1
13,3,6,6,2,919.3333333,1,2,3,0,0,1612.933727,12,112.9,0.4646,0.7735,0.3793,25.4,48.1,108.7,0.4332,0.7604,46.4,0.3467,25.3,0
5,11,1,13,0,688,3,1,4,0,0,1281.80509,12,106.7,0.4597,0.7668,0.3875,25.6,47,101.4,0.4455,0.7642,41.7,0.3017,23.2,0
5,6,9,10,0,861.8,1,2,3,0,0,1552.222592,12,108.8,0.4805,0.7533,0.3917,23.7,45.2,102,0.4554,0.7619,40.8,0.3335,22.7,1
7,6,9,7,0,681.5833333,2,2,4,1,0,1492.095753,12,113.4,0.4718,0.7928,0.3446,24.9,43.3,121.2,0.5062,0.7546,43.7,0.3872,27.9,1
4,11,3,12,0,572.8,1,2,3,0,0,1301.294411,12,101.7,0.4575,0.7819,0.3494,21.9,43.5,104.6,0.4559,0.7933,43.6,0.3442,24.4,1
14,3,6,8,2,983.6666667,3,1,4,1,0,1588.522896,12,113.8,0.4746,0.7433,0.357,25.3,46.4,110,0.46,0.8145,42.7,0.3631,24.3,1
9,6,7,7,1,557.8,3,1,4,0,0,1454.686843,12,102,0.4607,0.7609,0.2911,21.7,41.7,103.9,0.4559,0.8017,42.1,0.3849,23.4,1
11,4,5,9,1,827.3333333,1,2,3,0,0,1553.897215,12,112.1,0.4803,0.7547,0.3831,23.2,47.3,104.9,0.4557,0.8297,41.5,0.3717,21.6,0
4,9,2,13,0,508.3,0,2,2,0,0,1307.600857,12,114.2,0.4721,0.7598,0.3267,26.2,42.6,112.7,0.4496,0.7796,45.1,0.353,27.3,1
14,3,5,8,2,983.6666667,3,0,3,0,0,1575.570436,12,114.5,0.4813,0.7555,0.3534,25.2,46.2,109.3,0.4567,0.8145,42.1,0.3724,22.7,0
4,9,5,12,1,679.7777778,1,2,3,0,0,1362.958268,12,114.9,0.4819,0.7312,0.3941,27,46.4,110.9,0.4369,0.7993,45.9,0.3695,22,1
11,4,7,7,1,1019.125,1,2,3,1,2,1567.856053,12,113.1,0.4722,0.7493,0.3457,23.7,46.6,106.8,0.4425,0.7587,45.1,0.3242,24.1,1
7,6,8,7,0,753.6666667,2,1,3,0,1,1480.107697,12,113.8,0.4767,0.8016,0.3483,25.5,43.4,120.8,0.5026,0.7365,43.7,0.3975,28.7,0
5,9,7,7,0,769.5,0,3,3,0,0,1471.621608,12,104.8,0.4457,0.683,0.3618,22.5,45.6,106.1,0.4379,0.7558,45.8,0.3662,24.5,0
11,4,12,4,0,456.5,1,3,4,0,1,1683.471987,12,108.1,0.4587,0.8506,0.3158,24.7,43.7,113.1,0.4849,0.7942,43.1,0.3972,25.3,1
5,6,9,9,0,861.8,1,2,3,0,0,1562.056776,12,110.4,0.4804,0.7425,0.385,23.9,44,106.4,0.4772,0.7448,41.5,0.3427,24,1
11,4,6,7,1,957.6666667,1,2,3,0,1,1542.105161,12,113.5,0.4766,0.7305,0.3601,23.7,47,104.8,0.4344,0.7849,44.4,0.3185,23.8,0
9,3,9,7,0,873.875,2,2,4,1,0,1614.188995,12,112.5,0.4735,0.7667,0.3556,24.3,43.1,112.6,0.4548,0.8328,43.7,0.3746,25.5,1
7,5,6,9,2,974.25,2,1,3,0,0,1568.812541,12,115.1,0.4891,0.749,0.3634,23.4,43.1,110.9,0.4704,0.7824,39.4,0.3453,21.4,0
4,11,2,12,0,646.5,2,1,3,0,0,1284.624564,12,103.5,0.4545,0.7843,0.3367,22.3,45.3,104.4,0.4524,0.7786,43.6,0.3538,25,0
9,3,8,8,0,654.7777778,2,2,4,0,0,1508.333709,12,111.3,0.4678,0.7789,0.3343,23.2,49,111.5,0.4628,0.7452,43.4,0.3532,23.7,1
11,4,2,11,1,1038.111111,0,3,3,0,0,1516.901761,12,113.9,0.4649,0.7915,0.3845,26.2,46.4,105.5,0.4476,0.8373,39.8,0.3426,25.2,1
4,9,2,12,0,508.3,1,1,2,0,0,1309.908486,12,112.1,0.4689,0.7476,0.3058,25.8,41.3,114.3,0.461,0.791,46.2,0.3488,27.9,1
4,9,4,12,1,705.25,2,1,3,0,1,1352.964473,12,113.9,0.4799,0.7253,0.3888,25.4,45.9,109.2,0.4285,0.8107,46.8,0.3592,21.9,0
7,6,4,11,1,798.7777778,1,2,3,0,0,1438.873882,12,118.3,0.5,0.7172,0.3671,25.8,48.1,110.8,0.4432,0.7783,41.7,0.3303,24.5,1
13,3,5,6,1,857.6666667,2,2,4,0,1,1605.367007,12,114.1,0.4727,0.7497,0.3659,26,47.4,108.9,0.4406,0.7591,45.1,0.352,24.8,0
10,4,8,6,1,1058.9,3,1,4,0,0,1601.869466,12,102.2,0.4582,0.715,0.3138,25.4,47.2,104.4,0.4534,0.7892,44.3,0.3822,26.1,0
5,9,6,7,0,766.7,0,4,4,0,1,1463.661589,12,104.7,0.4407,0.702,0.3592,22.7,47.3,106.4,0.4365,0.7449,45.6,0.3571,23.5,0
10,3,7,6,3,816,1,2,3,0,0,1618.926853,12,107.5,0.4488,0.7489,0.3154,24.1,46.2,108.7,0.4582,0.6499,49.3,0.3152,25.4,1
11,4,12,3,0,676.4444444,1,3,4,0,1,1692.613139,12,107.8,0.4598,0.8401,0.2991,24.3,44.6,112.4,0.4709,0.7773,44,0.3808,25.4,1
12,3,7,7,1,798,2,1,3,0,0,1576.584544,12,112,0.4693,0.7831,0.3322,23.6,44.6,113.6,0.4735,0.7982,42.8,0.3918,27.7,0
11,4,6,6,1,1048.25,1,2,3,0,1,1550.706843,12,109.9,0.4728,0.7072,0.3464,22.3,47.4,102,0.4194,0.8058,45.4,0.3046,23.7,1
9,3,8,7,0,590.6363636,2,1,3,0,0,1528.270996,12,110,0.4526,0.7886,0.3236,23.3,49.1,113.5,0.4728,0.7522,43.9,0.3542,24.5,1
4,11,2,11,0,624.4444444,3,0,3,0,0,1287.407437,12,103.4,0.4502,0.801,0.3284,22.3,46.1,105.6,0.447,0.7749,45.1,0.3276,25.2,1
