diff_home_wins,diff_home_losses,diff_away_wins,diff_away_losses,diff_avg_pts_home,diff_avg_pts_away,diff_avg_ast_home,diff_avg_ast_away,diff_avg_fg3_pct_home,diff_avg_fg3_pct_away,diff_avg_fg_pct_home,diff_avg_fg_pct_away,diff_avg_ft_pct_home,diff_avg_ft_pct_away,diff_avg_reb_home,diff_avg_reb_away
-3,3,3,-2,5.3,9.8,0.5,4.4,0.0257,0.0233,0.0089,0.0651,0.0478,-0.0793,0.1,-0.7
6,-4,0,0,6.9,2.2,-1.8,0.4,0.0227,-0.0066,0.0088,-0.0066,-0.0116,0.0031,2.8,-2.1
9,-8,2,-4,-3.7,-1.9,-5.5,-2,-0.0698,-0.0566,-0.0074,0.0122,-0.0294,-0.0962,0.2,-4.6
11,-12,9,-8,17.8,3.2,5,-0.8,0.075,-0.0413,0.067,-0.0243,0.0102,0.0259,0.2,0.8
-6,5,-5,5,4.2,5.8,-1.1,1,-0.06,0.0184,0.0051,0.0208,-0.019,-0.0092,1.3,-0.2
-9,8,-9,10,-8.2,-17.9,0.3,-5.4,-0.0432,-0.0229,-0.0281,-0.0455,0.0119,-0.0395,5.2,0.4
6,-4,4,-6,0,-4.7,-2.4,-2.3,-0.0852,-0.0744,-0.0378,-0.0311,0.0361,0.0524,4.7,2.5
2,-5,2,0,-12.7,-9.1,-3.7,0.1,-0.0325,0.0054,-0.0454,0.0014,0.0447,-0.0959,0.9,-4.1
14,-13,8,-10,8.4,5.2,-1.2,-2.4,0.0581,-0.0522,0.0537,0.005,0.0344,0.1084,-0.1,-2.5
-1,-2,-2,5,1.7,-3,-1.6,0.4,0.0623,0.1022,-0.0217,0.0103,0.0592,0.0542,-2.4,-0.9
1,-1,1,0,1.3,2.8,-0.9,-1.6,-0.0562,0.019,-0.0259,-0.0036,-0.0099,0.0576,1.8,2.5
-13,10,-6,9,-8.4,-9,-0.6,2,0.029,0.0231,-0.0378,-0.0315,-0.003,-0.0414,1.2,1.2
6,-4,7,-8,-10.7,-5.8,2.4,4,-0.0329,0.036,-0.0109,0.0263,0.001,0.0233,-4.6,-4.9
2,-4,3,-1,13.4,8,5.5,1.2,0.0439,0.0876,0.0941,0.0252,0.0164,-0.0389,-3.2,-4.7
-1,2,4,-7,-7.9,-8,-0.9,-0.8,0.0245,-0.0229,-0.0041,0.021,-0.0052,-0.0797,-2.7,-4.5
-1,3,-7,3,-11.1,-10.6,0.2,-2.4,0.0488,0.0257,-0.0141,-0.0392,-0.0933,-0.0412,-2,0
1,-4,1,1,-3.6,3.5,0,1.6,-0.1217,0.0107,-0.0176,-0.0109,-0.0161,-0.0063,1.2,5.4
-10,12,-4,1,0.2,9.9,1.3,2.9,0.0102,0.0767,-0.011,0.0461,0.0172,0.0346,1.5,-3.3
9,-9,6,-5,1.7,3.4,1.3,3.3,0.0429,-0.0207,0.018,0.0094,-0.0243,0.0173,0.9,-3.5
3,-3,1,1,6.5,-0.2,0.8,-0.8,0.0467,-0.0313,0.0477,-0.0003,0.0134,-0.0609,-0.6,0
-2,0,-1,4,4.3,-4.4,1.4,-4.2,0.0066,-0.0376,0.028,-0.0221,-0.0204,-0.0133,4.4,0.4
9,-14,9,-6,13.3,2.8,7.2,1.6,0.0966,0.0269,0.0417,-0.0227,0.0274,0.0551,0.7,0.2
-3,4,3,-4,3.5,6.7,-0.7,1.1,-0.0166,0.0662,-0.0056,0.032,0.0204,-0.0024,2.1,-1.1
2,-3,5,-5,-5.2,-0.9,2.1,0.8,-0.0218,-0.0615,-0.0217,-0.0034,-0.0164,-0.0538,2.6,2
10,-9,8,-5,1.7,-4.1,0.7,-4.1,0.0196,-0.0496,0.0234,-0.012,-0.001,-0.0287,0.2,0.4
10,-7,0,-3,16.9,3.3,4.8,2.1,0.0955,0.0357,0.0275,-0.0021,-0.0299,-0.0105,1.7,-0.5
3,0,-4,2,-2,2.9,-1.3,-1.7,-0.0818,-0.0127,-0.0549,-0.0206,-0.0247,0.0395,4,6.6
5,-3,3,-4,7.5,6.3,4.9,-2.7,-0.0046,-0.0306,0.043,-0.0083,-0.0799,-0.0524,1,0.8
-1,-1,3,-2,4,-2.7,1.2,0.6,-0.0782,-0.0105,0.0052,-0.0208,0.0483,-0.0412,2.4,0.5
9,-8,10,-12,-0.1,5.2,2.8,4.1,0.0383,0.0675,0.0096,0.0653,0.0125,-0.0601,-3.3,-2.8
1,1,0,-4,1.5,-4.5,4.6,-1.9,0.0003,-0.007,0.0139,-0.0458,-0.0086,0.0824,0.1,3.4
0,-2,2,0,-0.5,-2.7,-2.5,0.5,0.086,-0.0161,0.0192,-0.0156,0.0306,0.059,0.3,-1.7
-11,10,-11,10,0.2,0.2,-0.5,-2.3,0.1007,0.0001,0.0084,0.0347,0.0363,0.065,-3.9,-5.3
6,-10,2,1,-0.2,-1.1,-0.8,-1.6,0.0162,-0.0439,0.0179,-0.0078,-0.0286,0.0363,-1.7,0.7
6,-2,2,-5,-11.2,-12.3,1,0.6,0.004,-0.0436,0.0224,-0.0048,-0.0169,-0.0208,-1.1,-7.8
-7,3,1,4,12.8,8.3,0.9,1,0.006,0.0317,0.0494,0.0204,0.0026,-0.054,-1.6,-1.9
2,0,-3,1,13.3,1.9,0.7,-1.8,0.0385,-0.021,0.0154,-0.0089,0.003,-0.0024,3.3,0.2
3,-6,1,-1,10,-3.9,6.4,-2.3,0.0595,-0.0059,0.0347,-0.0426,0.0098,0.0406,4.8,1.7
-5,5,3,-3,-15.8,-11.7,-2.1,0.1,-0.0162,-0.0349,0.0007,0.0158,-0.0332,0.0047,-6.2,-8.8
-3,3,-5,4,8.2,6.7,-0.9,1.8,0.0056,0.0494,0.0155,0.0172,0.0225,-0.0199,1.3,1.7
6,-3,3,-4,-9.9,-8.6,-2.6,-3.2,-0.0756,-0.1148,-0.0762,-0.0515,-0.0622,-0.0173,2.3,6.5
14,-11,6,-8,0.6,3.4,-0.5,1,0.0662,0.0032,0.0348,0.0326,0.0039,0.0648,-2.7,-5.2
10,-12,7,-5,-2.1,1.8,-0.8,3.3,0.0088,0.055,-0.0158,0.0326,0.0511,-0.0156,-1.9,-5.9
8,-6,6,-5,6.2,-1.4,1.9,1.2,0.0333,0.0143,0.0455,-0.0032,-0.0383,-0.0911,-2.2,-0.9
5,-8,9,-8,10.7,-1.4,7.3,-0.7,0.0547,-0.0073,0.0415,-0.0309,0.0056,0.0466,-1.1,0.5
2,-2,-1,0,-0.1,-6.8,-1.6,-3.1,0.1531,-0.0998,0.0369,-0.0088,0.0037,0.0611,-1.8,-6.1
6,-4,7,-10,8.3,7.5,0.8,3.6,0.0285,0.0089,0.0472,0.0505,0.0011,-0.1051,-3,-3.9
-9,12,-6,4,-1.9,1.7,1.8,3.6,0.0714,0.0297,-0.0091,0.0066,-0.048,-0.032,-0.5,-1.3
-1,-1,-5,6,-2.8,-2.6,0.9,-3.8,-0.039,0.0036,0.0159,-0.0213,-0.0253,-0.0488,-4,1.2
-7,1,2,4,-15.9,-10.1,-1.4,2,-0.0094,0.0094,-0.0648,-0.0237,0.072,0.0216,0.6,1.6
8,-10,6,-3,-3.4,-3.3,2.3,-1.4,0.0471,-0.0299,-0.0159,-0.0274,0.0219,0.0628,1.4,2
5,-8,7,-3,15.5,11.2,1.1,-1.9,0.0407,-0.0283,0.0531,0.0092,0.0014,0.0448,2.7,-2.4
4,1,3,-8,4.7,9.5,3.1,2.7,-0.0153,0.0231,0.0016,0.0283,-0.0082,-0.0325,1.2,-1.1
-7,6,3,2,-11.9,-0.1,-3.6,2,-0.0394,-0.0387,-0.0114,0.0481,-0.0285,-0.0095,-2.9,-4.1
7,-6,4,-4,4.7,0.4,4.1,-1,0.0277,-0.1158,0.0281,-0.007,-0.0525,-0.0446,2.6,-1.3
0,2,0,-3,-6,0.9,-2.5,-0.9,-0.0614,-0.05,-0.0357,0.0342,-0.0192,-0.0526,-0.9,1.2
2,-1,5,-5,-1.9,11.6,-1.9,1.1,-0.0028,0.0135,-0.0094,0.0317,-0.0364,0.1259,-0.1,2.7
-4,6,-1,0,0.9,-0.1,0.1,-1.6,-0.0094,-0.0269,-0.0059,-0.0097,-0.0124,-0.0224,4.8,1.6
-3,5,0,1,-8.5,0.3,-6.4,0.3,-0.0313,-0.0132,-0.0213,0.0225,-0.0156,-0.0198,-3.7,-3.3
-9,8,-1,2,-11.8,2.7,-2.7,-1.1,-0.1395,0.0012,-0.055,-0.005,0.0054,0.0128,2.8,2.7
-3,0,1,1,0.5,1.2,-1.9,2.2,0.0604,0.0077,0.0507,0.021,-0.0535,0.0134,-5.5,-3.9
9,-8,3,-3,2.4,0.3,-1.2,1.3,-0.0264,-0.0607,-0.0164,-0.0242,-0.0288,-0.0669,5.7,3
-7,6,-3,3,0.9,0.3,-4.2,-2.3,-0.0259,-0.0439,0,0.0071,0.0404,0.0137,1.5,-0.9
3,-5,-2,5,1.3,-4.5,-2.6,-0.3,0.044,0.003,-0.0159,-0.0298,0.0761,0.096,-1.1,-4.8
-10,8,-2,8,-4.2,3.3,-2.7,1.2,-0.0627,0.0526,-0.0362,0.0277,-0.0124,-0.0495,1.1,1.2
-10,11,-2,1,-1.8,-5.4,2.9,0.5,-0.0432,0.0028,-0.012,-0.0362,-0.0095,-0.1479,0.7,2.5
9,-9,2,-2,11.4,-2.2,2.6,1,0.1324,-0.0018,0.0565,0.0042,-0.0137,0.0001,-3,-3.6
-3,3,-10,7,2,-0.2,1.2,-0.7,-0.0308,-0.0354,0.0003,-0.0151,0.0188,0.0416,0.3,-0.2
0,2,-5,2,10.9,5.2,1.4,-4,-0.0088,-0.0551,0.0453,-0.0056,-0.0196,-0.0335,2.4,-0.3
-6,6,-7,9,-2.7,4.5,-5.1,-1.3,-0.026,0.0545,-0.0313,-0.0029,0.0162,-0.0165,1.9,4.4
1,-2,8,-5,-0.9,0.3,2.5,0.4,-0.0432,0.0507,0.0047,-0.0131,-0.0334,0.0217,-2.2,5
-5,2,-1,5,-3.4,-0.7,0.2,2.3,0.0043,0.0119,0.0125,0.0335,-0.047,-0.0451,-4.9,-4.4
7,-9,10,-4,11.1,5.2,1.5,-4.3,0.0497,-0.0492,0.0299,-0.0124,-0.0428,-0.0027,0.8,1.4
0,-3,1,1,-3.9,-2.8,-3.5,-0.3,-0.0364,0.04,-0.022,-0.0045,0.0734,0.0546,0,-2.4
3,0,-4,0,12,11.7,0.2,1.2,-0.033,0.0205,0.0104,0.0063,0.0183,0.0091,5.7,4.9
6,-3,0,-4,6.3,-1.9,1.2,3.5,0.0527,-0.025,0.0035,-0.0088,-0.0187,0.0239,1.7,0.4
5,-9,10,-7,-9.8,-2.8,-0.5,0.7,-0.1149,-0.0085,-0.0579,-0.0037,0.1179,0.0423,2.7,0.7
2,-1,7,-6,-4.2,-2.9,-1.2,0.8,0,-0.067,0.0116,0.0248,-0.0317,0,-5.3,-7.7
-5,5,-2,2,3.2,-0.3,-2.1,2.3,0.0453,-0.0303,0.0002,0.0013,-0.0546,0.0572,-0.3,2.6
-5,6,-3,2,-6.7,-1.9,-5.2,-3.2,-0.0595,-0.0389,-0.0666,-0.0286,0.0029,0.0819,1.2,4.2
-9,6,-4,10,-7.1,1.6,-1,0,-0.0041,0.0228,-0.0154,0.0143,-0.0239,-0.0013,1.9,2.5
-7,8,-3,3,-12.7,-0.2,-2.8,2.2,-0.1131,0.0523,-0.059,0.0069,-0.0477,-0.0095,1.2,1.5
-7,9,3,-4,-2.2,10.2,1.9,3.6,-0.0425,0.0585,-0.0145,0.0201,-0.0959,-0.0649,-0.4,5.9
13,-11,5,-7,10.8,16.5,-0.2,1,0.0509,-0.007,0.0294,0.0414,-0.0198,0.1279,0.1,-2.5
-5,4,5,-3,-4.1,6.5,-2.4,-0.8,-0.0854,0.0026,-0.0726,0.0021,0.0492,0.0133,5.7,4.8
-7,8,-10,7,5,-0.8,1.3,-3.8,-0.0289,-0.0634,0.0032,-0.0212,-0.0272,0.0212,3.7,0.8
-2,2,-8,6,-0.5,-3.6,-3.2,-1.5,0.0459,-0.0756,0.0037,0.0043,0.0282,-0.0295,2.2,-6.2
9,-11,4,-5,19.9,8,9.6,3.7,0.0396,0.0665,0.0432,-0.0149,0.037,0.0214,4.5,3.8
1,-3,4,-2,-1.5,0.3,-3.2,-5.3,-0.0284,-0.042,-0.0164,-0.0071,0.0658,0.0855,3.8,0.2
5,-7,5,0,-4.3,-3.4,-1.6,-1.1,-0.0005,0.0044,-0.0267,-0.0397,-0.0508,0.0423,-1,2.5
-14,12,-8,9,1.3,-10.4,0.1,-5.6,-0.0573,-0.0474,0.0152,-0.0356,0.0129,-0.1254,1.5,-0.5
3,-2,-1,-1,0.1,-7.5,-2.1,0.6,0.0283,0.0122,0.0133,-0.018,-0.0611,0.0488,0.4,-2.2
-2,-2,5,1,18.8,12.3,-0.5,-1.5,0.089,-0.0443,0.036,0.0306,-0.0155,0.0977,2.3,-0.8
-10,10,-6,10,-23,-4.7,-11.5,-0.3,-0.093,0.0425,-0.0818,0.0109,0.056,0.0329,-3.1,-0.1
-3,5,-7,4,7,-1.9,-1.4,-1.8,0.0297,-0.0653,0.0225,0.0005,0.0689,-0.0098,2.3,-6
-1,1,-3,4,4.4,7.1,2.9,3.6,-0.0011,0.0787,-0.009,-0.0088,-0.0256,-0.0087,4.3,7.7
-4,6,-2,-1,1.2,5.3,3,0.8,-0.0118,-0.0057,-0.0282,-0.0135,-0.0361,0.0029,1.4,3.3
-5,5,-5,5,-13,-1.8,-1,1.3,-0.0626,0.0523,-0.032,0.0054,-0.0374,0.028,1.4,2.6
10,-10,2,-3,11.4,4.4,0.5,-1.2,0.0527,-0.0427,0.0209,0.0034,0.0856,0.0605,1.5,-6.4
8,-5,5,-10,4,-0.9,1.9,-1,-0.0161,-0.0016,-0.0227,-0.0216,0.0252,0.0453,5.7,0.7
-1,-1,4,-2,-2.2,7.6,-0.3,2.9,-0.0333,0.0144,-0.0591,-0.0032,0.095,0.0207,3.4,3.6
10,-7,0,-2,9.4,6.3,7.7,5.1,0.0363,0.0638,0.0053,-0.0146,-0.0234,-0.0473,3.5,6.6
5,-3,-2,-3,-10.4,-14.8,0.1,1.7,0.0205,-0.0318,0.0224,-0.0208,0.0102,-0.0115,-4.7,-2.3
-2,2,-2,1,18.7,6.2,-2.3,0.6,0.0601,-0.0284,0.04,0.016,-0.0024,0.0818,1.2,0.4
-12,9,-5,8,1.4,0.9,1.2,3.2,0.0263,0.0874,0.0288,0.0066,-0.1027,-0.0155,-3.7,0.3
-5,4,-4,6,5.5,2,3.2,5.5,0.105,0.055,0.0583,0.0266,-0.0752,-0.0514,-1.3,-3.4
3,-1,-5,2,4.8,-5.5,4.5,1.9,0.0902,-0.0345,0.0288,-0.0143,0.0127,-0.1184,1.8,-5.9
-4,3,0,1,6.6,7.8,2.5,0.6,0.0289,-0.0039,0.0149,0.009,-0.0369,-0.0573,2,4.4
-7,6,-2,0,0.2,-7.8,2.3,-3.6,-0.0509,-0.0429,0.0108,-0.0161,0.0112,-0.1407,3.3,0
6,-7,6,-4,9.3,8.8,0.7,0.3,0.0658,0.0337,0.0333,0.0352,0.0307,-0.0544,-0.7,-2.7
3,-1,2,-5,11,-0.4,-0.3,-3.9,0.0845,-0.0136,0.0218,-0.0247,-0.0829,0.0089,5,0.5
6,-5,6,-8,12.3,5.7,3.3,0.7,0.0537,-0.0495,0.0421,0.015,-0.0609,-0.0189,-0.6,-3.4
-10,9,-7,6,1.1,2.2,-3,4,0.0134,0.0249,-0.0198,0.0068,0.0659,0.0202,3.2,-1.3
13,-9,2,-9,10.9,4,1.1,-2.3,-0.0025,-0.0332,-0.0106,-0.0179,0.1116,0.0437,5.8,2.3
-1,-2,3,4,-2.5,0.4,-2.7,1.5,0.0431,0.0469,-0.0102,0.0175,0.0483,0.0263,-3.9,-1.1
7,-5,4,-5,-5.7,6.2,-1.9,3.5,-0.0115,0.0501,-0.0104,0.0358,-0.0831,0.0527,-2.3,0.9
-11,10,-4,5,2.5,4.1,0.7,-1,-0.0323,0.0063,0.0232,0.0157,-0.1029,-0.091,0.3,4.5
-3,1,-5,7,-2.9,-0.4,-2.9,-0.6,-0.0588,-0.0093,-0.032,0.0051,-0.001,-0.0202,5.4,-0.3
4,-4,0,0,15.9,7.9,3.4,0,0.0338,0.0086,0.0369,-0.0197,-0.0003,0.0028,4.5,3.3
4,-3,-5,3,-3,-4.6,0,0.9,-0.0152,0.0254,0.0478,0.034,-0.076,-0.029,-7.3,-3.6
4,-7,10,-4,-17,-3.4,-1.1,0.6,-0.0822,-0.0171,-0.0684,-0.0132,0.0147,0.0238,-0.5,4.9
3,-1,-4,0,-6.9,-8.3,3.5,0.4,0.0067,-0.0174,0.0122,-0.0142,-0.0127,-0.0307,-2.8,0.2
-2,2,1,-2,10.9,6.6,2.4,0.3,0.043,0.0523,0.0373,0.0168,0.0213,0.049,-2.6,-1.6
4,-8,5,-4,20.9,-0.3,6.4,-0.3,0.0843,-0.0254,0.0546,-0.011,-0.0111,0.0588,2.3,1.4
1,0,-3,0,12.1,1.2,0.8,0.3,-0.0018,0.0335,0.0278,-0.0293,0.0116,0.0116,1.4,2.2
6,-9,5,-5,13.1,10.5,4.3,3.1,0.073,0.0579,0.0564,0.0436,-0.0066,-0.0406,0.2,-3.4
-9,9,-10,13,-6.3,-2,-0.3,1.1,0.0454,0.0107,0.0025,-0.0058,-0.0437,0.0119,0.6,2.1
9,-9,3,-3,7.1,8.9,2.8,-1.1,-0.0174,0.0064,-0.0361,-0.0204,0.0406,0.0468,10.8,8.3
-4,7,-1,0,-0.3,-2.9,0.2,-4,0.0176,-0.0381,-0.0239,-0.0451,-0.0191,0.0314,-0.3,2.2
-1,2,-3,3,-10.2,0.1,2,0.9,-0.0119,0.019,0.0043,-0.0111,-0.0207,-0.0525,-1.3,1.9
-6,6,-7,4,9.6,-7.6,1.3,-5.4,0.02,-0.0783,0.0294,-0.0488,-0.0017,-0.0683,2.3,1.2
11,-11,7,-10,-1.5,0.8,-1.7,-1.6,-0.0434,-0.0272,0.0304,0.0231,-0.0423,0.001,-3.3,-2
0,-1,1,0,-6.3,6.6,-1.2,2.9,-0.0306,0.0699,-0.054,0.022,0.027,-0.0013,1.2,-0.1
0,-2,5,-1,-8,0.9,-2.6,2.3,0.0024,0.0577,-0.0344,0.0292,0.0082,-0.0666,-2.1,2
5,-5,8,-8,9.1,5.8,1.8,-1.9,0.039,-0.0726,0.0148,-0.0206,-0.0053,0.0248,6.1,2.4
9,-8,6,-5,2.5,0.5,-1.8,-0.3,-0.015,0.0242,-0.0158,-0.0046,0.049,0.113,-2.4,2.5
6,-4,-4,0,8,-1.1,-0.4,0.3,-0.0475,-0.0398,-0.0065,-0.0294,0.0493,-0.0292,5.8,0.4
-6,7,-10,5,-4.2,-8.5,2,5.2,0.0265,0.0175,0.0085,-0.0013,0.0269,-0.0974,-1.1,-2.6
-2,3,-1,-1,0.4,0.1,-1.2,0.3,-0.0028,-0.0423,0.0195,0.0238,0.0247,0.0125,-2.1,-4.3
7,-8,6,-9,21.5,6.4,9.2,0.2,0.0612,-0.0057,0.0544,0.003,-0.004,-0.0504,4.1,1.8
10,-7,2,-5,2.7,-1.9,5.5,2.4,0.0409,-0.0501,-0.0004,0.0102,0.0222,-0.0951,0.9,-2.5
-2,0,0,1,-18.2,-10.4,2.3,3.9,-0.0497,-0.0077,-0.0349,-0.0199,0.0222,-0.0358,-0.8,-0.4
8,-8,3,-1,6.4,0.8,2.3,-2.9,0.0234,-0.0115,0.0247,-0.002,0.0553,0.0931,-1.2,-1.3
-11,6,-4,7,7.4,-1.7,-1,-2.8,0.0029,-0.0441,0.0059,-0.0302,0.0387,-0.0158,2.5,3.9
1,-2,-1,-2,6.3,4,3.9,3.1,-0.0303,0.0314,0.0374,0.0231,-0.0353,-0.0316,-0.2,-0.4
-5,3,-4,4,-5.8,-7.8,-0.3,-1.1,0.0177,-0.0206,0,-0.0055,0.002,-0.107,0.6,-3.6
-2,0,3,0,-3.3,2,-3.4,-1.6,0.0268,0.0562,-0.0088,-0.0193,0.0045,0.0435,2.1,3.6
10,-11,9,-11,4.8,1.6,2.1,-1.6,-0.0203,-0.0524,0.0323,-0.0094,0.012,-0.0022,1.1,2
-7,5,-2,2,1.1,1.4,1.3,3.9,0.0398,0.1009,0.0217,0.037,0.0271,-0.038,-2.8,-4.3
-3,0,-2,5,-0.2,0.3,-0.6,0.1,-0.0576,-0.0353,-0.0235,-0.0116,0.1072,0.0485,4.8,0.8
-1,1,0,-1,1.6,1.7,-0.7,-1,0.0132,0.0519,0.0049,0.0214,0.0475,0.0051,-1.8,-1.2
10,-9,5,-6,0.9,1.4,-0.5,-2.5,-0.027,-0.06,-0.0412,0.0241,0.0839,0.0024,6.4,-0.7
3,-6,6,-6,6.3,-3.8,4.1,0.8,0.0305,-0.042,0.0193,-0.0051,-0.0211,-0.0172,0.1,-0.4
1,1,-3,2,10.7,-4.5,3.9,-0.7,0.0803,-0.0555,0.045,-0.0226,-0.0484,-0.0805,0.9,-1.5
-2,2,-3,2,-7.6,-6,2.4,0.4,-0.0059,-0.0243,0.0035,-0.0027,0.0386,-0.1027,0.6,-6.9
-5,3,0,1,-9.8,-1.2,0.6,1.2,-0.0021,0.0018,-0.0244,0.0042,-0.1051,-0.108,-0.3,4.9
-2,4,0,0,0.4,-4,-3.7,-2.6,0.0019,-0.0428,0.0207,-0.0053,0.037,0.0392,-1.8,-7.4
-4,7,-8,6,5.6,-1.1,-1.5,0.1,0.05,-0.0124,0.011,-0.0054,-0.0176,0.0321,-1.7,1.2
-6,4,1,3,1.3,6,-3.4,-1,-0.0093,0.0658,-0.0091,0.0219,-0.0129,0.0346,-0.7,1.2
-3,3,0,-1,9,8,2.4,-0.6,0.0241,0.0533,0.0409,0.003,-0.0448,0.0144,0,1.7
-3,-1,6,0,-3.3,2.6,1.2,2.3,0.0327,0.0485,0.0224,0.0562,-0.0745,-0.0316,-4.5,-0.7
1,-4,11,-5,-0.9,1.2,-4.6,-2.6,0.0817,0.0483,-0.0327,-0.0131,0.0283,0.0492,1,3.4
5,-6,3,-3,10.7,3.8,5,1,0.0048,-0.0432,-0.0096,-0.0295,-0.0218,0.0047,7.1,5.1
-3,2,-3,2,8.4,6.7,3.9,3.8,-0.0056,-0.0076,0.0254,0.0217,-0.0119,-0.0589,2.6,-1.4
-3,1,1,3,6.4,7.2,4.8,0.2,-0.0044,0.014,-0.0147,0.0015,0.0719,0.0348,4.8,3.7
-4,4,-7,8,-2,-4.1,-2.2,-2.4,-0.0216,-0.0498,-0.0372,-0.0273,-0.01,-0.0414,4.5,0.6
1,-1,1,0,8.2,-1.2,-2.5,-6.7,-0.0149,-0.0287,0.0022,-0.015,0.0297,0.0092,7.9,-0.5
14,-10,4,-6,6.4,5.5,4.8,5.2,0.1078,0.0083,0.027,0.0337,-0.0553,-0.0206,-1.7,-1
-4,4,-4,5,1.8,-4.2,-3.1,-4.6,0.0215,-0.0634,-0.0137,-0.0441,-0.0058,0.0868,2.4,1
-4,2,2,4,-1.5,-2.8,0.2,-2.4,0.0369,-0.0818,0.03,-0.0198,-0.028,0.0653,0.1,-2.6
-5,4,-7,4,-4.1,-9.8,3.8,-0.7,-0.0464,-0.0764,0.0138,-0.0286,0.0164,-0.0705,3.4,-5.8
0,0,-3,6,1.6,-4.7,-2,0.5,0.0397,0.0063,-0.0002,-0.0091,0.071,0.1095,-2.6,-4.9
-1,-2,-5,9,-2.8,-0.6,-2.6,0.4,-0.0319,0.0112,0.0249,0.0285,0.0595,0.0101,0.2,-1.3
-5,3,-1,5,8.3,8.7,2.1,2.1,-0.1023,0.0596,-0.0177,-0.013,0.1151,0.0042,7.8,2.2
0,-3,5,-2,-0.6,6.5,2.6,2.2,0.0109,0.0729,0.0015,0.036,0.023,-0.0242,-1.2,-2.7
7,-7,7,-3,9.9,16.4,-3.1,0.2,0.0374,0.0999,0.0127,0.0648,-0.0081,0.1031,-0.1,-2.2
-8,6,-4,7,1.7,-5.8,-4.4,-4.7,-0.0005,0.0015,0.0243,-0.0061,0.0172,-0.0176,-0.9,-3.3
-2,-2,3,-1,7.8,-0.6,4.3,0.4,-0.0341,0.0335,0.0308,-0.0118,-0.0007,-0.0344,-0.3,3.2
-9,7,-4,7,2.2,-0.9,-0.6,-1.1,0.0153,0.0633,0.0144,-0.0204,-0.0646,0.0075,1.8,-1
-1,-2,10,-7,-3.8,-1.7,-1.9,-3,0.0555,0.086,-0.0027,0.0035,0.0562,0.0856,-3.7,-0.6
-5,1,-3,5,-5.2,-7.3,0.7,2.3,-0.0327,-0.0248,-0.005,-0.0042,-0.0154,-0.0592,0.4,-0.9
-1,-1,-2,1,-3.8,-7.6,2.5,0.1,-0.0361,-0.0851,0.0132,-0.0186,-0.0083,-0.0138,-0.8,0.2
0,-3,-3,6,3,-2.1,1.8,1.9,0.017,-0.0223,-0.0101,-0.0517,-0.0209,0.0146,8.1,5.2
10,-9,6,-8,5.3,0.8,5.5,1.1,0.0811,-0.0723,0.0297,-0.0187,-0.0653,-0.1526,2.5,1.8
3,-5,8,-8,7.2,6.3,1.9,0.3,-0.03,-0.0043,-0.0055,0.0021,-0.0018,0.0143,1.2,1.9
4,0,-2,-3,2.5,-1.1,2.4,0.2,0.0153,-0.0378,0.0251,0.0114,-0.0086,-0.068,-3.7,1.5
0,1,3,-2,1.9,0.1,4.8,-0.5,0.0832,0.0199,-0.0057,-0.0121,-0.0427,-0.0306,1.4,3.8
1,0,-4,2,-0.5,-2.7,4.4,1.4,-0.0679,-0.0068,0.0092,-0.0288,0.0449,-0.061,1.6,2.1
1,-4,5,2,-4.4,-8.1,-1.6,-3.6,0.0617,-0.0452,0.014,-0.0177,-0.0145,0.0875,-4.1,-5.2
2,-3,2,-1,-7.1,-1.9,-0.7,1.5,-0.0092,0.0162,-0.0536,-0.0112,-0.0075,0.0362,2,4.4
0,-3,8,-4,3.6,1.1,-3.3,-4.2,0.021,-0.0231,0.001,-0.0306,0.0653,0.0903,4,0.7
2,-1,1,-4,-1.9,-1.5,-1.6,0.2,-0.0349,-0.0301,0.0031,-0.0232,0.0081,0.0249,-2.1,0.3
2,-3,-5,4,1.8,-0.4,0.6,0.9,-0.031,-0.0381,0.0194,0.0009,0.0879,0.0168,-1.9,-0.6
-2,1,2,1,8,9.1,0.5,2.4,-0.0552,0.0378,-0.0142,-0.0024,0.063,0.0958,0.6,6.2
5,-4,-1,0,-4.3,-4.8,-2.1,0.1,-0.0606,-0.1311,-0.0368,-0.0117,0.0215,-0.0612,2.9,0.1
2,-2,3,-1,-5,-4.3,-4.5,-4.1,0.0332,0.0269,0.0019,0.0031,0.0239,0.0108,-5.3,-0.8
0,-1,1,1,0.7,-0.7,-2,-2.6,-0.0434,0.0235,-0.0134,-0.0173,0.0138,-0.0022,6.1,3.4
11,-13,9,-7,12.9,8.9,3.6,1.3,0.0219,0.0606,0.0396,0.0343,0.0062,0.0568,-0.3,-0.1
0,4,-5,1,-2.3,-3.5,-2.3,-2.8,0.0241,-0.0321,-0.0266,-0.0258,-0.0068,-0.0361,0.1,5.4
-2,3,-8,8,-5.7,-1.8,0.7,4.4,-0.0353,-0.035,-0.0156,0.0014,-0.0416,-0.0126,1,-0.2
-1,-2,1,1,-9.9,-10.1,0.5,-0.3,-0.0164,0.0103,-0.0205,-0.0029,-0.0372,-0.0443,-3.9,2.3
2,2,0,-6,-0.9,1.2,-4.6,-0.5,-0.095,0.0325,-0.014,0.0096,0.0645,-0.0157,-0.8,-2.7
-4,1,4,-1,4.5,3.7,0.9,0.5,-0.064,-0.0151,-0.0424,-0.0273,0.0527,0.0411,4.4,2.1
