game_date_est,season,game_id,game_status_text,home_team_id,visitor_team_id,home_team_wins,num_possible_outcomes,team_home,team_away,odds_home,odds_away,score_home,score_away
1/16/2012,2011,21100193,Final,1610612750,1610612758,1,2,MIN,SAC,1.3,3.59,99,86
1/16/2012,2011,21100192,Final,1610612738,1610612760,0,2,BOS,OKC,2.23,1.68,88,97
1/16/2012,2011,21100189,Final,1610612737,1610612761,1,2,ATL,TOR,1.14,6.09,93,84
1/16/2012,2011,21100186,Final,1610612755,1610612749,1,2,PHI,MIL,1.2,4.67,94,82
1/16/2012,2011,21100191,Final,1610612746,1610612751,1,2,LAC,BKN,1.27,3.88,101,91
1/16/2012,2011,21100185,Final,1610612763,1610612741,1,2,MEM,CHI,2.22,1.7,102,86
1/16/2012,2011,21100188,Final,1610612766,1610612739,0,2,CHA,CLE,1.84,1.98,94,102
1/16/2012,2011,21100187,Final,1610612764,1610612745,0,2,WAS,HOU,1.88,1.98,106,114
1/16/2012,2011,21100190,Final,1610612740,1610612757,0,2,NOP,POR,3.03,1.41,77,84
1/16/2011,2010,21000597,Final,1610612759,1610612743,1,2,SAS,DEN,1.3,3.65,110,97
1/16/2010,2009,20900590,Final,1610612762,1610612749,1,2,UTA,MIL,1.15,5.59,112,95
1/16/2010,2009,20900585,Final,1610612754,1610612740,0,2,IND,NOP,1.72,2.17,96,101
1/16/2010,2009,20900589,Final,1610612760,1610612748,1,2,OKC,MIA,1.54,2.54,98,80
1/16/2010,2009,20900588,Final,1610612763,1610612759,1,2,MEM,SAS,1.83,1.99,92,86
1/16/2010,2009,20900587,Final,1610612765,1610612752,1,2,DET,NYK,1.86,1.96,94,90
1/16/2010,2009,20900586,Final,1610612764,1610612758,1,2,WAS,SAC,2,1.82,96,86
1/16/2010,2009,20900584,Final,1610612766,1610612756,1,2,CHA,PHX,1.68,2.23,125,99
1/16/2010,2009,20900591,Final,1610612746,1610612739,0,2,LAC,CLE,4.23,1.24,101,102
1/16/2009,2008,20800584,Final,1610612763,1610612762,0,2,MEM,UTA,2.54,1.52,91,101
1/16/2009,2008,20800586,Final,1610612756,1610612750,0,2,PHX,MIN,1.26,3.95,103,105
1/16/2009,2008,20800580,Final,1610612754,1610612761,1,2,IND,TOR,1.52,2.52,111,104
1/16/2009,2008,20800589,Final,1610612747,1610612753,0,2,LAL,ORL,1.54,2.48,103,109
1/16/2009,2008,20800587,Final,1610612758,1610612749,0,2,SAC,MIL,1.87,1.93,122,129
1/16/2009,2008,20800581,Final,1610612755,1610612759,1,2,PHI,SAS,2.2,1.67,109,87
1/16/2009,2008,20800582,Final,1610612764,1610612752,1,2,WAS,NYK,1.6,2.33,96,89
1/16/2009,2008,20800583,Final,1610612739,1610612740,1,2,CLE,NOP,1.64,2.25,92,78
1/16/2009,2008,20800585,Final,1610612760,1610612765,1,2,OKC,DET,2.4,1.6,89,79
1/15/2020,2019,21900613,Final,1610612747,1610612753,0,2,LAL,ORL,1.18,5.32,118,119
1/15/2020,2019,21900605,Final,1610612755,1610612751,1,2,PHI,BKN,1.38,3.18,117,106
1/15/2020,2019,21900612,Final,1610612758,1610612742,0,2,SAC,DAL,2.49,1.58,123,127
1/15/2020,2019,21900604,Final,1610612738,1610612765,0,2,BOS,DET,1.21,4.76,103,116
1/15/2020,2019,21900607,Final,1610612741,1610612764,1,2,CHI,WAS,1.54,2.6,115,106
1/15/2020,2019,21900610,Final,1610612743,1610612766,1,2,DEN,CHA,1.13,6.28,100,86
1/15/2020,2019,21900609,Final,1610612760,1610612761,0,2,OKC,TOR,1.89,1.96,121,130
1/15/2020,2019,21900606,Final,1610612748,1610612759,1,2,MIA,SAS,1.46,2.82,106,100
1/15/2020,2019,21900611,Final,1610612745,1610612757,0,2,HOU,POR,1.26,4.09,107,117
1/15/2020,2019,21900608,Final,1610612750,1610612754,0,2,MIN,IND,2.5,1.57,99,104
1/15/2019,2018,21800654,Final,1610612749,1610612748,1,2,MIL,MIA,1.25,4.19,124,86
1/15/2019,2018,21800653,Final,1610612737,1610612760,1,2,ATL,OKC,4.73,1.21,142,126
1/15/2019,2018,21800655,Final,1610612743,1610612744,0,2,DEN,GSW,2.17,1.74,111,142
1/15/2019,2018,21800656,Final,1610612747,1610612741,1,2,LAL,CHI,1.34,3.4,107,100
1/15/2019,2018,21800652,Final,1610612755,1610612750,1,2,PHI,MIN,1.42,3.01,149,107
1/15/2019,2018,21800651,Final,1610612754,1610612756,1,2,IND,PHX,1.16,5.65,131,97
1/15/2018,2017,21700638,Final,1610612765,1610612766,0,2,DET,CHA,1.69,2.24,107,118
1/15/2018,2017,21700644,Final,1610612741,1610612748,1,2,CHI,MIA,1.84,2.02,119,111
1/15/2018,2017,21700643,Final,1610612760,1610612758,1,2,OKC,SAC,1.11,7.41,95,88
1/15/2018,2017,21700646,Final,1610612739,1610612744,0,2,CLE,GSW,2.97,1.43,108,118
1/15/2018,2017,21700647,Final,1610612762,1610612754,0,2,UTA,IND,1.51,2.7,94,109
1/15/2018,2017,21700648,Final,1610612746,1610612745,1,2,LAC,HOU,2.69,1.51,113,102
1/15/2018,2017,21700645,Final,1610612763,1610612747,1,2,MEM,LAL,1.6,2.45,123,114
1/15/2018,2017,21700639,Final,1610612755,1610612761,1,2,PHI,TOR,2.09,1.79,117,111
1/15/2018,2017,21700640,Final,1610612764,1610612749,0,2,WAS,MIL,1.46,2.81,95,104
1/15/2018,2017,21700642,Final,1610612751,1610612752,0,2,BKN,NYK,1.62,2.4,104,119
1/15/2018,2017,21700641,Final,1610612737,1610612759,1,2,ATL,SAS,2.91,1.44,102,99
1/15/2017,2016,21600610,Final,1610612758,1610612760,0,2,SAC,OKC,2.07,1.8,118,122
1/15/2017,2016,21600606,Final,1610612761,1610612752,1,2,TOR,NYK,1.18,5.37,116,101
1/15/2017,2016,21600612,Final,1610612747,1610612765,0,2,LAL,DET,2.13,1.76,97,102
1/15/2017,2016,21600611,Final,1610612763,1610612741,0,2,MEM,CHI,1.27,4,104,108
1/15/2017,2016,21600608,Final,1610612742,1610612750,1,2,DAL,MIN,1.93,1.91,98,87
1/15/2017,2016,21600609,Final,1610612751,1610612745,0,2,BKN,HOU,10.91,1.06,112,137
1/15/2017,2016,21600607,Final,1610612737,1610612749,1,2,ATL,MIL,1.57,2.53,111,98
1/15/2016,2015,21500594,Final,1610612760,1610612750,1,2,OKC,MIN,1.08,9.52,113,93
1/15/2016,2015,21500593,Final,1610612754,1610612764,0,2,IND,WAS,1.32,3.56,104,118
1/15/2016,2015,21500595,Final,1610612738,1610612756,1,2,BOS,PHX,1.42,2.91,117,103
1/15/2016,2015,21500596,Final,1610612751,1610612757,0,2,BKN,POR,2.51,1.57,104,116
1/15/2016,2015,21500597,Final,1610612741,1610612742,0,2,CHI,DAL,1.87,1.98,77,83
1/15/2016,2015,21500598,Final,1610612740,1610612766,1,2,NOP,CHA,1.63,2.37,109,107
1/15/2016,2015,21500600,Final,1610612743,1610612748,0,2,DEN,MIA,2.14,1.76,95,98
1/15/2016,2015,21500601,Final,1610612745,1610612739,0,2,HOU,CLE,2.16,1.74,77,91
1/15/2016,2015,21500599,Final,1610612749,1610612737,1,2,MIL,ATL,1.77,2.08,108,101
1/15/2015,2014,21400585,Final,1610612749,1610612752,1,2,MIL,NYK,1.29,3.72,95,79
1/15/2015,2014,21400584,Final,1610612745,1610612760,1,2,HOU,OKC,2.24,1.69,112,101
1/15/2015,2014,21400586,Final,1610612747,1610612739,0,2,LAL,CLE,3.18,1.38,102,109
1/15/2014,2013,21300570,Final,1610612749,1610612763,0,2,MIL,MEM,2.91,1.43,77,82
1/15/2014,2013,21300575,Final,1610612757,1610612739,1,2,POR,CLE,1.16,5.57,108,96
1/15/2014,2013,21300566,Final,1610612753,1610612741,0,2,ORL,CHI,2.99,1.41,125,128
1/15/2014,2013,21300571,Final,1610612750,1610612758,0,2,MIN,SAC,1.19,5.07,108,111
1/15/2014,2013,21300568,Final,1610612764,1610612748,1,2,WAS,MIA,3.11,1.39,114,97
1/15/2014,2013,21300569,Final,1610612738,1610612761,1,2,BOS,TOR,2.5,1.57,88,83
1/15/2014,2013,21300577,Final,1610612746,1610612742,1,2,LAC,DAL,1.5,2.71,129,127
1/15/2014,2013,21300567,Final,1610612755,1610612766,1,2,PHI,CHA,1.76,2.11,95,92
1/15/2014,2013,21300576,Final,1610612744,1610612743,0,2,GSW,DEN,1.27,3.93,116,123
1/15/2014,2013,21300573,Final,1610612759,1610612762,1,2,SAS,UTA,1.07,10.21,109,105
1/15/2014,2013,21300574,Final,1610612756,1610612747,1,2,PHX,LAL,1.16,5.77,121,114
1/15/2014,2013,21300572,Final,1610612740,1610612745,0,2,NOP,HOU,2.97,1.42,100,103
1/15/2013,2012,21200569,Final,1610612747,1610612749,1,2,LAL,MIL,1.39,3.1,104,88
1/15/2013,2012,21200568,Final,1610612743,1610612757,1,2,DEN,POR,1.21,4.63,115,111
1/15/2013,2012,21200567,Final,1610612745,1610612746,0,2,HOU,LAC,1.66,2.32,109,117
1/15/2013,2012,21200566,Final,1610612751,1610612761,1,2,BKN,TOR,1.34,3.39,113,106
1/15/2013,2012,21200565,Final,1610612766,1610612754,0,2,CHA,IND,3.99,1.27,76,103
1/15/2013,2012,21200564,Final,1610612755,1610612740,0,2,PHI,NOP,1.66,2.29,99,111
1/15/2012,2011,21100182,Final,1610612743,1610612762,0,2,DEN,UTA,1.13,5.96,96,106
1/15/2012,2011,21100181,Final,1610612765,1610612744,0,2,DET,GSW,1.52,2.61,91,99
1/15/2012,2011,21100183,Final,1610612759,1610612756,1,2,SAS,PHX,1.23,4.34,102,91
1/15/2011,2010,21000591,Final,1610612741,1610612748,1,2,CHI,MIA,1.71,2.2,99,96
1/15/2011,2010,21000590,Final,1610612765,1610612758,1,2,DET,SAC,1.5,2.68,110,106
1/15/2011,2010,21000587,Final,1610612737,1610612745,0,2,ATL,HOU,1.22,4.42,106,112
1/15/2011,2010,21000588,Final,1610612766,1610612740,0,2,CHA,NOP,1.62,2.37,81,88
1/15/2011,2010,21000589,Final,1610612764,1610612761,1,2,WAS,TOR,1.47,2.76,98,95
1/15/2011,2010,21000595,Final,1610612757,1610612751,1,2,POR,BKN,1.17,5.14,96,89
1/15/2011,2010,21000592,Final,1610612763,1610612742,1,2,MEM,DAL,1.5,2.7,89,70
1/15/2010,2009,20900571,Final,1610612766,1610612759,1,2,CHA,SAS,2.11,1.75,92,76
1/15/2010,2009,20900572,Final,1610612755,1610612758,1,2,PHI,SAC,1.64,2.31,98,86
1/15/2010,2009,20900573,Final,1610612737,1610612756,1,2,ATL,PHX,1.42,2.95,102,101
1/15/2010,2009,20900574,Final,1610612741,1610612764,1,2,CHI,WAS,1.4,3.04,121,119
1/15/2010,2009,20900575,Final,1610612765,1610612740,1,2,DET,NOP,2.19,1.7,110,104
1/15/2010,2009,20900580,Final,1610612745,1610612748,0,2,HOU,MIA,1.51,2.63,106,115
1/15/2010,2009,20900583,Final,1610612757,1610612753,1,2,POR,ORL,2.85,1.44,102,87
1/15/2010,2009,20900582,Final,1610612747,1610612746,1,2,LAL,LAC,1.12,6.47,126,86
1/15/2010,2009,20900581,Final,1610612744,1610612749,0,2,GSW,MIL,1.57,2.45,104,113
1/15/2010,2009,20900576,Final,1610612763,1610612750,1,2,MEM,MIN,1.28,3.79,135,110
1/15/2010,2009,20900579,Final,1610612742,1610612760,1,2,DAL,OKC,1.45,2.82,99,98
1/15/2010,2009,20900578,Final,1610612752,1610612761,0,2,NYK,TOR,1.73,2.15,104,112
1/15/2010,2009,20900577,Final,1610612751,1610612754,0,2,BKN,IND,2.26,1.66,105,121
1/15/2009,2008,20800579,Final,1610612743,1610612756,1,2,DEN,PHX,1.8,2,119,113
1/15/2009,2008,20800577,Final,1610612751,1610612757,0,2,BKN,POR,2.04,1.75,99,105
1/15/2009,2008,20800578,Final,1610612741,1610612739,1,2,CHI,CLE,3.7,1.27,102,93
1/15/2004,2003,20300552,Final,1610612749,1610612751,1,2,MIL,BKN,1.65,2.33,86,83
1/14/2020,2019,21900602,Final,1610612744,1610612742,0,2,GSW,DAL,3.84,1.28,97,124
1/14/2020,2019,21900601,Final,1610612749,1610612752,1,2,MIL,NYK,1.05,12.17,128,102
1/14/2020,2019,21900603,Final,1610612746,1610612739,1,2,LAC,CLE,1.05,11.53,128,103
1/14/2020,2019,21900600,Final,1610612763,1610612745,1,2,MEM,HOU,2.58,1.54,121,110
1/14/2020,2019,21900599,Final,1610612751,1610612762,0,2,BKN,UTA,2.27,1.67,107,118
1/14/2020,2019,21900598,Final,1610612737,1610612756,1,2,ATL,PHX,2.14,1.75,123,110
1/14/2019,2018,21800648,Final,1610612762,1610612765,1,2,UTA,DET,1.3,3.75,100,94
1/14/2019,2018,21800645,Final,1610612751,1610612738,1,2,BKN,BOS,2.17,1.73,109,102
1/14/2019,2018,21800646,Final,1610612745,1610612763,1,2,HOU,MEM,1.62,2.38,112,94
1/14/2019,2018,21800647,Final,1610612759,1610612766,0,2,SAS,CHA,1.31,3.67,93,108
1/14/2019,2018,21800649,Final,1610612758,1610612757,1,2,SAC,POR,1.77,2.11,115,107
1/14/2019,2018,21800650,Final,1610612746,1610612740,0,2,LAC,NOP,1.97,1.88,117,121
1/14/2018,2017,21700636,Final,1610612756,1610612754,0,2,PHX,IND,2.4,1.62,97,120
1/14/2018,2017,21700634,Final,1610612748,1610612749,1,2,MIA,MIL,1.8,2.08,97,79
1/14/2018,2017,21700635,Final,1610612752,1610612740,0,2,NYK,NOP,2.14,1.75,118,123
1/14/2018,2017,21700637,Final,1610612750,1610612757,1,2,MIN,POR,1.4,3.09,120,103
1/14/2017,2016,21600601,Final,1610612746,1610612747,1,2,LAC,LAL,1.13,6.46,113,97
1/14/2017,2016,21600602,Final,1610612741,1610612740,1,2,CHI,NOP,1.61,2.41,107,99
1/14/2017,2016,21600605,Final,1610612756,1610612759,1,2,PHX,SAS,7.83,1.1,108,105
1/14/2017,2016,21600604,Final,1610612762,1610612753,1,2,UTA,ORL,1.12,7.05,114,107
1/14/2017,2016,21600603,Final,1610612764,1610612755,1,2,WAS,PHI,1.18,5.27,109,93
1/14/2016,2015,21500592,Final,1610612744,1610612747,1,2,GSW,LAL,1.02,18.33,116,98
1/14/2016,2015,21500591,Final,1610612762,1610612758,0,2,UTA,SAC,1.68,2.27,101,103
1/14/2016,2015,21500588,Final,1610612753,1610612761,0,2,ORL,TOR,2.64,1.52,103,106
1/14/2016,2015,21500587,Final,1610612755,1610612741,0,2,PHI,CHI,4.33,1.24,111,115
1/14/2016,2015,21500589,Final,1610612763,1610612765,1,2,MEM,DET,1.97,1.88,103,101
1/14/2016,2015,21500590,Final,1610612759,1610612739,1,2,SAS,CLE,1.38,3.21,99,95
1/14/2015,2014,21400574,Final,1610612766,1610612759,0,2,CHA,SAS,2.7,1.5,93,98
1/14/2015,2014,21400575,Final,1610612753,1610612745,1,2,ORL,HOU,4.66,1.21,120,113
1/14/2015,2014,21400576,Final,1610612751,1610612763,0,2,BKN,MEM,3.43,1.34,92,103
1/14/2015,2014,21400577,Final,1610612765,1610612740,0,2,DET,NOP,1.55,2.55,94,105
1/14/2015,2014,21400578,Final,1610612761,1610612755,1,2,TOR,PHI,1.02,18.95,100,84
1/14/2015,2014,21400579,Final,1610612741,1610612764,0,2,CHI,WAS,1.42,2.99,99,105
1/14/2015,2014,21400580,Final,1610612738,1610612737,0,2,BOS,ATL,2.96,1.43,91,105
1/14/2015,2014,21400581,Final,1610612743,1610612742,1,2,DEN,DAL,1.47,2.77,114,107
1/14/2015,2014,21400582,Final,1610612744,1610612748,1,2,GSW,MIA,1.05,11.77,104,89
1/14/2015,2014,21400583,Final,1610612757,1610612746,0,2,POR,LAC,1.59,2.46,94,100
1/14/2014,2013,21300564,Final,1610612763,1610612760,1,2,MEM,OKC,1.91,1.92,90,87
1/14/2014,2013,21300563,Final,1610612754,1610612758,1,2,IND,SAC,1.15,5.8,116,92
1/14/2014,2013,21300562,Final,1610612766,1610612752,1,2,CHA,NYK,1.88,1.94,108,98
1/14/2014,2013,21300565,Final,1610612747,1610612739,0,2,LAL,CLE,2.5,1.57,118,120
1/14/2013,2012,21200558,Final,1610612741,1610612737,1,2,CHI,ATL,1.53,2.62,97,58
1/14/2013,2012,21200560,Final,1610612742,1610612750,1,2,DAL,MIN,1.33,3.49,113,98
1/14/2013,2012,21200561,Final,1610612762,1610612748,1,2,UTA,MIA,2.24,1.69,104,97
1/14/2013,2012,21200556,Final,1610612764,1610612753,1,2,WAS,ORL,1.81,2.04,120,91
1/14/2013,2012,21200557,Final,1610612738,1610612766,1,2,BOS,CHA,1.12,6.41,100,89
1/14/2013,2012,21200559,Final,1610612763,1610612746,0,2,MEM,LAC,1.55,2.55,73,99
1/14/2013,2012,21200562,Final,1610612756,1610612760,0,2,PHX,OKC,2.91,1.43,90,102
1/14/2013,2012,21200563,Final,1610612758,1610612739,1,2,SAC,CLE,1.42,3,124,118
1/14/2012,2011,21100174,Final,1610612741,1610612761,1,2,CHI,TOR,1.04,11.96,77,64
1/14/2012,2011,21100170,Final,1610612764,1610612755,0,2,WAS,PHI,4.07,1.25,90,103
1/14/2012,2011,21100180,Final,1610612746,1610612747,1,2,LAC,LAL,1.71,2.19,102,94
1/14/2012,2011,21100171,Final,1610612766,1610612744,1,2,CHA,GSW,2.4,1.6,112,100
1/14/2012,2011,21100172,Final,1610612737,1610612750,1,2,ATL,MIN,1.28,3.83,93,91
1/14/2012,2011,21100173,Final,1610612754,1610612738,1,2,IND,BOS,1.59,2.43,97,83
1/14/2012,2011,21100175,Final,1610612763,1610612740,1,2,MEM,NOP,1.12,6.58,108,99
1/14/2012,2011,21100179,Final,1610612762,1610612751,1,2,UTA,BKN,1.25,4.13,107,94
1/14/2012,2011,21100178,Final,1610612742,1610612758,1,2,DAL,SAC,1.08,8.69,99,60
1/14/2012,2011,21100177,Final,1610612760,1610612752,1,2,OKC,NYK,1.12,6.72,104,92
1/14/2012,2011,21100176,Final,1610612745,1610612757,1,2,HOU,POR,1.99,1.84,107,105
1/14/2011,2010,21000582,Final,1610612745,1610612740,0,2,HOU,NOP,1.76,2.09,105,110
1/14/2011,2010,21000576,Final,1610612754,1610612741,0,2,IND,CHI,1.95,1.86,86,99
1/14/2011,2010,21000577,Final,1610612755,1610612749,1,2,PHI,MIL,1.46,2.79,95,94
1/14/2011,2010,21000578,Final,1610612761,1610612765,0,2,TOR,DET,1.41,3,95,101
1/14/2011,2010,21000579,Final,1610612738,1610612766,1,2,BOS,CHA,1.22,4.4,99,94
1/14/2011,2010,21000580,Final,1610612752,1610612758,0,2,NYK,SAC,1.21,4.55,83,93
1/14/2011,2010,21000581,Final,1610612759,1610612742,1,2,SAS,DAL,1.16,5.51,101,89
1/14/2011,2010,21000586,Final,1610612747,1610612751,1,2,LAL,BKN,1.05,11.29,100,88
1/14/2011,2010,21000585,Final,1610612744,1610612746,1,2,GSW,LAC,1.64,2.32,122,112
1/14/2011,2010,21000584,Final,1610612756,1610612757,1,2,PHX,POR,2.04,1.8,115,111
1/14/2011,2010,21000583,Final,1610612762,1610612739,1,2,UTA,CLE,1.03,14.25,121,99
1/14/2010,2009,20900569,Final,1610612738,1610612741,0,2,BOS,CHI,1.34,3.35,83,96
1/14/2010,2009,20900570,Final,1610612762,1610612739,1,2,UTA,CLE,1.87,1.95,97,96
1/14/2009,2008,20800575,Final,1610612744,1610612758,0,2,GSW,SAC,1.45,2.68,133,135
1/14/2009,2008,20800576,Final,1610612746,1610612737,0,2,LAC,ATL,2.45,1.55,80,97
1/14/2009,2008,20800568,Final,1610612761,1610612741,0,2,TOR,CHI,1.55,2.5,98,102
1/14/2009,2008,20800569,Final,1610612738,1610612751,1,2,BOS,BKN,1.15,5.05,118,86
1/14/2009,2008,20800570,Final,1610612752,1610612764,1,2,NYK,WAS,1.52,2.5,128,122
1/14/2009,2008,20800571,Final,1610612749,1610612748,0,2,MIL,MIA,1.37,3.05,99,102
1/14/2009,2008,20800572,Final,1610612760,1610612762,1,2,OKC,UTA,2.83,1.4,114,93
1/14/2009,2008,20800573,Final,1610612742,1610612740,0,2,DAL,NOP,2.48,1.52,97,104
1/14/2009,2008,20800574,Final,1610612759,1610612747,1,2,SAS,LAL,1.67,2.2,112,111
1/13/2020,2019,21900597,Final,1610612747,1610612739,1,2,LAL,CLE,1.08,8.8,128,99
1/13/2020,2019,21900591,Final,1610612765,1610612740,0,2,DET,NOP,1.51,2.67,110,117
1/13/2020,2019,21900593,Final,1610612738,1610612741,1,2,BOS,CHI,1.2,4.83,113,101
1/13/2020,2019,21900595,Final,1610612757,1610612766,1,2,POR,CHA,1.23,4.46,115,112
1/13/2020,2019,21900594,Final,1610612750,1610612760,0,2,MIN,OKC,2.09,1.78,104,117
1/13/2020,2019,21900596,Final,1610612758,1610612753,0,2,SAC,ORL,1.9,1.95,112,114
1/13/2020,2019,21900592,Final,1610612754,1610612755,1,2,IND,PHI,1.62,2.38,101,95
1/13/2019,2018,21800640,Final,1610612737,1610612749,0,2,ATL,MIL,4.82,1.2,114,133
1/13/2019,2018,21800638,Final,1610612752,1610612755,0,2,NYK,PHI,4.04,1.27,105,108
1/13/2019,2018,21800641,Final,1610612753,1610612745,1,2,ORL,HOU,2.79,1.47,116,109
1/13/2019,2018,21800642,Final,1610612742,1610612744,0,2,DAL,GSW,3.03,1.41,114,119
1/13/2019,2018,21800643,Final,1610612743,1610612757,1,2,DEN,POR,1.54,2.58,116,113
1/13/2019,2018,21800644,Final,1610612747,1610612739,0,2,LAL,CLE,1.16,5.75,95,101
1/13/2019,2018,21800639,Final,1610612764,1610612761,0,2,WAS,TOR,2.76,1.48,138,140
1/13/2018,2017,21700628,Final,1610612746,1610612758,1,2,LAC,SAC,1.35,3.37,126,105
1/13/2018,2017,21700631,Final,1610612761,1610612744,0,2,TOR,GSW,2.91,1.44,125,127
1/13/2018,2017,21700632,Final,1610612741,1610612765,1,2,CHI,DET,1.98,1.87,107,105
1/13/2018,2017,21700633,Final,1610612759,1610612743,1,2,SAS,DEN,1.31,3.62,112,80
1/13/2018,2017,21700630,Final,1610612764,1610612751,1,2,WAS,BKN,1.21,4.72,119,113
1/13/2018,2017,21700627,Final,1610612742,1610612747,0,2,DAL,LAL,1.54,2.6,101,107
1/13/2018,2017,21700629,Final,1610612766,1610612760,0,2,CHA,OKC,2.12,1.77,91,101
1/13/2017,2016,21600597,Final,1610612737,1610612738,0,2,ATL,BOS,1.63,2.38,101,103
1/13/2017,2016,21600598,Final,1610612757,1610612753,0,2,POR,ORL,1.33,3.53,109,115
1/13/2017,2016,21600592,Final,1610612761,1610612751,1,2,TOR,BKN,1.04,13.9,132,113
1/13/2017,2016,21600596,Final,1610612750,1610612760,1,2,MIN,OKC,2.11,1.77,96,86
1/13/2017,2016,21600595,Final,1610612745,1610612763,0,2,HOU,MEM,1.31,3.63,105,110
1/13/2017,2016,21600594,Final,1610612749,1610612748,1,2,MIL,MIA,1.29,3.82,116,108
1/13/2017,2016,21600600,Final,1610612762,1610612765,1,2,UTA,DET,1.15,5.99,110,77
1/13/2017,2016,21600599,Final,1610612758,1610612739,0,2,SAC,CLE,3.29,1.37,108,120
1/13/2017,2016,21600593,Final,1610612755,1610612766,1,2,PHI,CHA,2.84,1.46,102,93
1/13/2016,2015,21500580,Final,1610612738,1610612754,1,2,BOS,IND,1.03,13.4,103,94
1/13/2016,2015,21500586,Final,1610612746,1610612748,1,2,LAC,MIA,1.66,2.31,104,90
1/13/2016,2015,21500584,Final,1610612757,1610612762,1,2,POR,UTA,1.63,2.37,99,85
1/13/2016,2015,21500577,Final,1610612766,1610612737,1,2,CHA,ATL,2.27,1.68,107,84
1/13/2016,2015,21500583,Final,1610612743,1610612744,1,2,DEN,GSW,5.08,1.19,112,110
1/13/2016,2015,21500582,Final,1610612760,1610612742,1,2,OKC,DAL,1.08,8.85,108,89
1/13/2016,2015,21500581,Final,1610612745,1610612750,1,2,HOU,MIN,1.29,3.84,107,104
1/13/2016,2015,21500579,Final,1610612751,1610612752,1,2,BKN,NYK,2.39,1.62,110,104
1/13/2016,2015,21500578,Final,1610612764,1610612749,1,2,WAS,MIL,1.44,2.9,106,101
1/13/2016,2015,21500585,Final,1610612758,1610612740,0,2,SAC,NOP,1.37,3.28,97,109
1/13/2015,2014,21400570,Final,1610612756,1610612739,1,2,PHX,CLE,1.55,2.57,107,100
1/13/2015,2014,21400571,Final,1610612762,1610612744,0,2,UTA,GSW,4.1,1.26,105,116
1/13/2015,2014,21400572,Final,1610612758,1610612742,0,2,SAC,DAL,2.8,1.46,104,108
1/13/2015,2014,21400567,Final,1610612754,1610612750,0,2,IND,MIN,1.14,6.24,101,110
1/13/2015,2014,21400573,Final,1610612747,1610612748,0,2,LAL,MIA,2.19,1.72,75,78
1/13/2015,2014,21400568,Final,1610612755,1610612737,0,2,PHI,ATL,5.64,1.16,87,105
1/13/2015,2014,21400569,Final,1610612764,1610612759,1,2,WAS,SAS,1.91,1.92,101,93
1/13/2014,2013,21300556,Final,1610612738,1610612745,0,2,BOS,HOU,3.07,1.4,92,104
1/13/2014,2013,21300560,Final,1610612742,1610612753,1,2,DAL,ORL,1.08,8.72,107,88
1/13/2014,2013,21300559,Final,1610612740,1610612759,0,2,NOP,SAS,3.41,1.34,95,101
1/13/2014,2013,21300558,Final,1610612741,1610612764,0,2,CHI,WAS,1.71,2.2,88,102
1/13/2014,2013,21300555,Final,1610612761,1610612749,1,2,TOR,MIL,1.16,5.64,116,94
1/13/2014,2013,21300557,Final,1610612752,1610612756,1,2,NYK,PHX,1.56,2.53,98,96
1/13/2014,2013,21300561,Final,1610612762,1610612743,1,2,UTA,DEN,3.06,1.4,118,103
1/13/2013,2012,21200549,Final,1610612752,1610612740,1,2,NYK,NOP,1.33,3.5,100,87
1/13/2013,2012,21200550,Final,1610612761,1610612749,0,2,TOR,MIL,1.68,2.27,96,107
1/13/2013,2012,21200552,Final,1610612759,1610612750,1,2,SAS,MIN,1.09,8.35,106,88
1/13/2013,2012,21200553,Final,1610612743,1610612744,1,2,DEN,GSW,1.36,3.32,116,105
1/13/2013,2012,21200554,Final,1610612757,1610612760,0,2,POR,OKC,2.6,1.53,83,87
1/13/2013,2012,21200555,Final,1610612747,1610612739,1,2,LAL,CLE,1.19,5.03,113,93
1/13/2013,2012,21200551,Final,1610612751,1610612754,1,2,BKN,IND,1.53,2.62,97,86
1/13/2012,2011,21100165,Final,1610612742,1610612749,1,2,DAL,MIL,1.19,4.91,102,76
1/13/2012,2011,21100163,Final,1610612740,1610612750,0,2,NOP,MIN,2.01,1.82,80,87
1/13/2012,2011,21100161,Final,1610612766,1610612765,0,2,CHA,DET,1.64,2.33,81,98
1/13/2012,2011,21100160,Final,1610612755,1610612764,1,2,PHI,WAS,1.06,10.5,120,89
1/13/2012,2011,21100159,Final,1610612761,1610612754,0,2,TOR,IND,2.99,1.41,90,95
1/13/2012,2011,21100164,Final,1610612745,1610612758,1,2,HOU,SAC,1.22,4.38,103,89
1/13/2012,2011,21100166,Final,1610612759,1610612757,1,2,SAS,POR,1.83,2,99,83
1/13/2012,2011,21100167,Final,1610612756,1610612751,0,2,PHX,BKN,1.4,3.03,103,110
1/13/2012,2011,21100168,Final,1610612743,1610612748,1,2,DEN,MIA,2.41,1.6,117,104
1/13/2012,2011,21100169,Final,1610612747,1610612739,1,2,LAL,CLE,1.13,6.3,97,92
1/13/2012,2011,21100162,Final,1610612738,1610612741,0,2,BOS,CHI,2,1.83,79,88
1/13/2011,2010,21000573,Final,1610612750,1610612764,1,2,MIN,WAS,1.53,2.6,109,97
1/13/2011,2010,21000575,Final,1610612743,1610612748,1,2,DEN,MIA,1.79,2.05,130,102
