game_date_est,season,game_id,game_status_text,home_team_id,home_team,visitor_team_id,visitor_team,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,REB_away,FG3_PCT_away,AST_away,home_team_wins
02/08/20,2019,21900783,Final,1610612744,GSW,1610612747,LAL,120,0.517,0.652,0.406,31,33,125,0.524,0.735,47,0.483,29,0
02/08/20,2019,21900784,Final,1610612756,PHX,1610612743,DEN,108,0.437,1,0.281,25,41,117,0.549,0.762,40,0.393,23,0
02/08/20,2019,21900785,Final,1610612758,SAC,1610612759,SAS,122,0.523,0.65,0.543,25,39,102,0.506,0.722,41,0.292,23,1
02/07/20,2019,21900769,Final,1610612755,PHI,1610612763,MEM,119,0.533,0.6,0.56,34,50,107,0.409,0.839,40,0.238,25,1
02/07/20,2019,21900770,Final,1610612764,WAS,1610612742,DAL,119,0.5,0.769,0.5,28,39,118,0.462,0.857,49,0.4,27,1
02/07/20,2019,21900771,Final,1610612738,BOS,1610612737,ATL,112,0.43,0.815,0.432,23,47,107,0.407,0.923,46,0.333,21,1
02/07/20,2019,21900772,Final,1610612754,IND,1610612761,TOR,106,0.453,0.818,0.294,26,47,115,0.477,0.824,39,0.447,28,0
02/07/20,2019,21900773,Final,1610612760,OKC,1610612765,DET,108,0.513,0.833,0.217,21,42,101,0.427,0.737,37,0.289,19,1
02/07/20,2019,21900774,Final,1610612756,PHX,1610612745,HOU,127,0.558,0.963,0.484,29,51,91,0.341,0.846,29,0.229,16,1
02/07/20,2019,21900775,Final,1610612758,SAC,1610612748,MIA,105,0.488,0.5,0.432,29,36,97,0.442,0.68,42,0.3,21,1
02/07/20,2019,21900776,Final,1610612762,UTA,1610612757,POR,117,0.495,0.708,0.333,21,56,114,0.454,0.643,43,0.425,14,1
02/06/20,2019,21900764,Final,1610612752,NYK,1610612753,ORL,105,0.467,0.684,0.3,27,39,103,0.453,0.867,39,0.29,22,1
02/06/20,2019,21900765,Final,1610612741,CHI,1610612740,NOP,119,0.495,0.609,0.448,25,40,125,0.563,0.579,45,0.421,38,0
02/06/20,2019,21900766,Final,1610612749,MIL,1610612755,PHI,112,0.468,0.667,0.324,19,60,101,0.374,0.571,50,0.422,24,1
02/06/20,2019,21900767,Final,1610612757,POR,1610612759,SAS,125,0.533,0.75,0.486,28,50,117,0.446,0.893,39,0.357,25,1
02/06/20,2019,21900768,Final,1610612747,LAL,1610612745,HOU,111,0.495,0.75,0.29,33,38,121,0.506,0.889,37,0.452,20,0
02/05/20,2019,21900755,Final,1610612765,DET,1610612756,PHX,116,0.484,0.75,0.429,31,42,108,0.545,0.8,37,0.462,29,1
02/05/20,2019,21900756,Final,1610612738,BOS,1610612753,ORL,116,0.535,0.688,0.565,23,41,100,0.427,0.767,39,0.419,20,1
02/05/20,2019,21900757,Final,1610612751,BKN,1610612744,GSW,129,0.51,0.867,0.412,29,65,88,0.365,0.722,34,0.128,20,1
02/05/20,2019,21900758,Final,1610612761,TOR,1610612754,IND,119,0.5,0.875,0.375,27,37,118,0.524,0.813,42,0.487,29,1
02/05/20,2019,21900759,Final,1610612750,MIN,1610612737,ATL,120,0.495,0.75,0.257,18,33,127,0.524,0.933,44,0.406,23,0
02/05/20,2019,21900760,Final,1610612760,OKC,1610612739,CLE,109,0.469,0.8,0.346,21,40,103,0.461,0.545,45,0.395,31,1
02/05/20,2019,21900761,Final,1610612742,DAL,1610612763,MEM,107,0.362,0.917,0.395,19,42,121,0.528,0.75,52,0.48,27,0
02/05/20,2019,21900762,Final,1610612762,UTA,1610612743,DEN,95,0.419,0.643,0.359,20,46,98,0.433,0.722,52,0.233,23,0
02/05/20,2019,21900763,Final,1610612746,LAC,1610612748,MIA,128,0.506,0.737,0.444,35,51,111,0.43,0.714,46,0.381,29,1
02/04/20,2019,21900751,Final,1610612740,NOP,1610612749,MIL,108,0.384,0.75,0.286,26,49,120,0.471,0.765,53,0.306,34,0
02/04/20,2019,21900752,Final,1610612745,HOU,1610612766,CHA,125,0.443,0.826,0.333,25,41,110,0.47,0.792,53,0.394,22,1
02/04/20,2019,21900753,Final,1610612743,DEN,1610612757,POR,127,0.511,0.72,0.5,30,50,99,0.396,0.818,36,0.29,16,1
02/04/20,2019,21900754,Final,1610612747,LAL,1610612759,SAS,129,0.588,0.68,0.429,28,58,102,0.44,0.6,28,0.481,21,1
02/03/20,2019,21900741,Final,1610612766,CHA,1610612753,ORL,100,0.461,0.643,0.29,24,46,112,0.538,0.588,37,0.471,35,0
02/03/20,2019,21900742,Final,1610612739,CLE,1610612752,NYK,134,0.565,0.667,0.514,34,34,139,0.559,0.714,46,0.385,33,0
02/03/20,2019,21900743,Final,1610612754,IND,1610612742,DAL,103,0.458,0.727,0.206,28,40,112,0.419,0.957,51,0.4,20,0
02/03/20,2019,21900744,Final,1610612764,WAS,1610612744,GSW,117,0.506,0.828,0.409,28,35,125,0.494,0.774,44,0.5,31,0
02/03/20,2019,21900745,Final,1610612737,ATL,1610612738,BOS,115,0.5,0.905,0.4,22,32,123,0.533,0.882,44,0.414,21,0
02/03/20,2019,21900746,Final,1610612751,BKN,1610612756,PHX,119,0.483,0.857,0.441,28,44,97,0.433,0.722,43,0.353,23,1
02/03/20,2019,21900747,Final,1610612748,MIA,1610612755,PHI,137,0.565,0.833,0.5,27,35,106,0.434,0.84,44,0.342,24,1
02/03/20,2019,21900748,Final,1610612763,MEM,1610612765,DET,96,0.467,0.833,0.118,27,47,82,0.347,0.667,51,0.308,21,1
02/03/20,2019,21900749,Final,1610612758,SAC,1610612750,MIN,113,0.507,0.742,0.519,26,34,109,0.435,0.786,45,0.342,25,1
02/03/20,2019,21900750,Final,1610612746,LAC,1610612759,SAS,108,0.464,0.792,0.407,28,51,105,0.421,0.813,46,0.324,21,1
02/02/20,2019,21900737,Final,1610612765,DET,1610612743,DEN,128,0.511,0.75,0.452,33,43,123,0.5,0.773,47,0.313,30,1
02/02/20,2019,21900738,Final,1610612745,HOU,1610612740,NOP,117,0.39,0.864,0.314,22,43,109,0.447,0.75,63,0.303,21,1
02/02/20,2019,21900739,Final,1610612749,MIL,1610612756,PHX,129,0.495,0.667,0.395,30,60,108,0.394,0.87,49,0.261,20,1
02/02/20,2019,21900740,Final,1610612761,TOR,1610612741,CHI,129,0.56,0.826,0.471,28,46,102,0.389,0.654,41,0.313,25,1
02/01/20,2019,21900727,Final,1610612746,LAC,1610612750,MIN,118,0.459,0.889,0.353,20,50,106,0.405,0.838,44,0.179,24,1
02/01/20,2019,21900728,Final,1610612754,IND,1610612752,NYK,85,0.421,0.619,0.333,21,34,92,0.415,0.739,57,0.269,19,0
02/01/20,2019,21900729,Final,1610612753,ORL,1610612748,MIA,89,0.398,0.824,0.273,21,39,102,0.429,0.808,48,0.455,24,0
02/01/20,2019,21900730,Final,1610612739,CLE,1610612744,GSW,112,0.432,1,0.364,26,46,131,0.533,0.895,44,0.514,39,0
02/01/20,2019,21900731,Final,1610612764,WAS,1610612751,BKN,113,0.44,0.615,0.281,21,51,107,0.415,0.619,53,0.34,25,1
02/01/20,2019,21900732,Final,1610612738,BOS,1610612755,PHI,116,0.475,0.78,0.267,15,42,95,0.369,0.839,47,0.212,15,1
02/01/20,2019,21900733,Final,1610612742,DAL,1610612737,ATL,123,0.468,0.938,0.513,26,53,100,0.407,0.762,50,0.303,19,1
02/01/20,2019,21900734,Final,1610612759,SAS,1610612766,CHA,114,0.517,0.667,0.357,27,44,90,0.422,0.833,37,0.278,29,1
02/01/20,2019,21900736,Final,1610612758,SAC,1610612747,LAL,113,0.429,0.808,0.318,21,44,129,0.512,0.815,46,0.442,33,0
02/01/20,2019,21900735,Final,1610612757,POR,1610612762,UTA,124,0.511,0.833,0.517,20,51,107,0.426,1,37,0.439,19,1
01/31/20,2019,21900720,Final,1610612765,DET,1610612761,TOR,92,0.354,0.735,0.306,18,45,105,0.518,0.727,42,0.333,26,0
01/31/20,2019,21900721,Final,1610612751,BKN,1610612741,CHI,133,0.625,0.72,0.484,31,37,118,0.488,0.846,38,0.353,27,1
01/31/20,2019,21900722,Final,1610612745,HOU,1610612742,DAL,128,0.459,0.85,0.467,25,37,121,0.478,0.778,52,0.389,29,1
01/31/20,2019,21900723,Final,1610612740,NOP,1610612763,MEM,139,0.537,0.846,0.441,30,57,111,0.469,0.577,34,0.194,17,1
01/31/20,2019,21900724,Final,1610612749,MIL,1610612743,DEN,115,0.453,0.654,0.3,29,46,127,0.48,1,50,0.478,29,0
01/31/20,2019,21900725,Final,1610612756,PHX,1610612760,OKC,107,0.474,0.897,0.375,20,40,111,0.433,0.909,41,0.226,26,0
01/31/20,2019,21900726,Final,1610612747,LAL,1610612757,POR,119,0.469,0.643,0.344,28,62,127,0.505,0.762,40,0.361,25,0
01/30/20,2019,21900714,Final,1610612739,CLE,1610612761,TOR,109,0.467,0.857,0.361,23,52,115,0.488,0.75,37,0.375,23,0
01/30/20,2019,21900715,Final,1610612764,WAS,1610612766,CHA,121,0.477,0.926,0.378,24,57,107,0.434,0.632,38,0.3,32,1
01/30/20,2019,21900716,Final,1610612737,ATL,1610612755,PHI,127,0.483,0.865,0.314,29,48,117,0.463,0.711,42,0.29,22,1
01/30/20,2019,21900717,Final,1610612738,BOS,1610612744,GSW,119,0.477,0.909,0.429,27,51,104,0.429,0.867,30,0.308,24,1
01/30/20,2019,21900718,Final,1610612743,DEN,1610612762,UTA,106,0.471,0.81,0.333,25,43,100,0.462,0.647,35,0.459,24,1
01/30/20,2019,21900719,Final,1610612746,LAC,1610612758,SAC,103,0.38,0.8,0.419,26,39,124,0.5,0.833,47,0.512,27,0
01/29/20,2019,21900708,Final,1610612754,IND,1610612741,CHI,115,0.517,0.727,0.259,26,46,106,0.529,0.667,34,0.182,26,1
01/29/20,2019,21900709,Final,1610612751,BKN,1610612765,DET,125,0.506,0.8,0.385,26,37,115,0.506,0.75,41,0.385,25,1
01/29/20,2019,21900710,Final,1610612752,NYK,1610612763,MEM,106,0.429,0.655,0.321,26,46,127,0.5,0.848,44,0.464,25,0
01/29/20,2019,21900711,Final,1610612759,SAS,1610612762,UTA,127,0.561,0.9,0.258,23,35,120,0.44,0.696,43,0.368,18,1
01/29/20,2019,21900712,Final,1610612757,POR,1610612745,HOU,125,0.517,0.741,0.361,24,50,112,0.426,0.833,39,0.362,21,1
01/29/20,2019,21900713,Final,1610612758,SAC,1610612760,OKC,100,0.462,0.636,0.231,22,39,120,0.5,0.85,45,0.441,32,0
01/28/20,2019,21900699,Final,1610612766,CHA,1610612752,NYK,97,0.386,0.778,0.25,22,51,92,0.442,0.636,41,0.281,17,1
01/28/20,2019,21900702,Final,1610612755,PHI,1610612744,GSW,115,0.512,0.769,0.344,28,44,104,0.425,0.714,40,0.375,29,1
01/28/20,2019,21900700,Final,1610612739,CLE,1610612740,NOP,111,0.438,0.889,0.324,25,46,125,0.534,0.75,40,0.382,29,0
01/28/20,2019,21900703,Final,1610612761,TOR,1610612737,ATL,130,0.495,0.778,0.302,26,52,114,0.446,0.8,44,0.255,28,1
01/28/20,2019,21900701,Final,1610612748,MIA,1610612738,BOS,101,0.371,0.839,0.243,15,45,109,0.47,0.75,48,0.361,24,0
01/28/20,2019,21900704,Final,1610612763,MEM,1610612743,DEN,104,0.561,0.429,0.333,32,41,96,0.372,0.833,44,0.378,23,1
01/28/20,2019,21900705,Final,1610612749,MIL,1610612764,WAS,151,0.556,0.914,0.514,31,46,131,0.468,0.853,35,0.438,28,1
01/28/20,2019,21900706,Final,1610612742,DAL,1610612756,PHX,104,0.446,0.852,0.212,19,33,133,0.593,0.905,39,0.429,34,0
01/27/20,2019,21900693,Final,1610612765,DET,1610612739,CLE,100,0.452,0.706,0.343,18,37,115,0.5,0.769,45,0.375,25,0
01/27/20,2019,21900694,Final,1610612748,MIA,1610612753,ORL,113,0.532,0.938,0.5,31,41,92,0.371,0.789,41,0.297,23,1
01/27/20,2019,21900695,Final,1610612741,CHI,1610612759,SAS,110,0.452,0.8,0.378,28,50,109,0.463,0.676,47,0.4,21,1
01/27/20,2019,21900696,Final,1610612750,MIN,1610612758,SAC,129,0.483,0.606,0.5,29,45,133,0.5,0.794,44,0.45,27,0
01/27/20,2019,21900697,Final,1610612760,OKC,1610612742,DAL,97,0.395,0.895,0.4,23,48,107,0.414,0.667,56,0.373,21,0
01/27/20,2019,21900698,Final,1610612762,UTA,1610612745,HOU,117,0.506,0.731,0.286,24,38,126,0.469,0.714,40,0.375,14,0
01/26/20,2019,21900685,Final,1610612743,DEN,1610612745,HOU,117,0.473,0.9,0.393,28,42,110,0.455,0.704,44,0.333,19,1
01/26/20,2019,21900686,Final,1610612759,SAS,1610612761,TOR,106,0.415,0.917,0.432,27,48,110,0.414,0.8,50,0.32,31,0
01/26/20,2019,21900687,Final,1610612737,ATL,1610612764,WAS,152,0.581,0.853,0.429,30,48,133,0.477,0.905,34,0.333,20,1
01/26/20,2019,21900688,Final,1610612752,NYK,1610612751,BKN,110,0.533,0.462,0.316,19,48,97,0.42,0.696,34,0.333,21,1
01/26/20,2019,21900689,Final,1610612753,ORL,1610612746,LAC,97,0.358,0.688,0.219,27,44,112,0.468,0.862,53,0.433,20,0
01/26/20,2019,21900690,Final,1610612763,MEM,1610612756,PHX,114,0.524,0.692,0.421,25,46,109,0.38,0.8,42,0.379,23,1
01/26/20,2019,21900691,Final,1610612740,NOP,1610612738,BOS,123,0.478,0.655,0.444,31,54,108,0.461,0.818,37,0.242,21,1
01/26/20,2019,21900692,Final,1610612757,POR,1610612754,IND,139,0.544,0.84,0.571,27,43,129,0.516,0.952,31,0.464,31,1
01/25/20,2019,21900680,Final,1610612762,UTA,1610612742,DAL,112,0.44,0.773,0.349,22,54,107,0.433,0.538,44,0.39,19,1
01/25/20,2019,21900681,Final,1610612765,DET,1610612751,BKN,111,0.413,0.667,0.371,20,52,121,0.447,0.88,55,0.357,19,0
01/25/20,2019,21900682,Final,1610612739,CLE,1610612741,CHI,106,0.5,0.818,0.433,30,43,118,0.518,0.75,36,0.364,24,0
01/25/20,2019,21900683,Final,1610612750,MIN,1610612760,OKC,104,0.444,0.667,0.279,33,41,113,0.488,0.96,43,0.458,20,0
01/25/20,2019,21900684,Final,1610612755,PHI,1610612747,LAL,108,0.526,0.684,0.351,19,41,91,0.461,0.652,35,0.194,23,1
01/24/20,2019,21900669,Final,1610612766,CHA,1610612749,MIL,103,0.372,0.833,0.359,24,39,116,0.506,0.75,53,0.278,26,0
01/24/20,2019,21900670,Final,1610612765,DET,1610612763,MEM,112,0.429,0.742,0.344,23,37,125,0.544,0.903,49,0.5,27,0
01/24/20,2019,21900671,Final,1610612753,ORL,1610612738,BOS,98,0.4,0.737,0.324,18,46,109,0.465,0.833,44,0.4,27,0
01/24/20,2019,21900672,Final,1610612752,NYK,1610612761,TOR,112,0.494,0.714,0.361,26,46,118,0.506,0.826,31,0.486,25,0
01/24/20,2019,21900673,Final,1610612748,MIA,1610612746,LAC,117,0.43,0.828,0.295,25,45,122,0.457,0.87,48,0.457,33,0
01/24/20,2019,21900674,Final,1610612741,CHI,1610612758,SAC,81,0.392,0.786,0.216,23,43,98,0.432,0.857,42,0.313,24,0
01/24/20,2019,21900675,Final,1610612750,MIN,1610612745,HOU,124,0.49,0.85,0.344,28,51,131,0.516,0.839,35,0.344,24,0
01/24/20,2019,21900676,Final,1610612740,NOP,1610612743,DEN,106,0.463,0.6,0.444,24,45,113,0.377,1,56,0.317,26,0
01/24/20,2019,21900677,Final,1610612760,OKC,1610612737,ATL,140,0.581,0.765,0.56,28,45,111,0.457,0.8,37,0.306,24,1
01/24/20,2019,21900678,Final,1610612759,SAS,1610612756,PHX,99,0.423,0.848,0.2,19,43,103,0.464,0.81,42,0.276,25,0
01/24/20,2019,21900679,Final,1610612744,GSW,1610612754,IND,118,0.488,0.826,0.487,31,38,129,0.575,0.923,36,0.607,35,0
01/23/20,2019,21900666,Final,1610612739,CLE,1610612764,WAS,112,0.458,0.765,0.333,24,36,124,0.553,0.778,41,0.444,28,0
01/23/20,2019,21900667,Final,1610612751,BKN,1610612747,LAL,113,0.44,0.8,0.457,30,41,128,0.5,0.75,52,0.5,28,0
01/23/20,2019,21900668,Final,1610612757,POR,1610612742,DAL,125,0.505,0.8,0.538,20,43,133,0.516,0.625,41,0.468,27,0
01/22/20,2019,21900654,Final,1610612765,DET,1610612758,SAC,127,0.534,0.841,0.414,19,48,106,0.429,0.522,45,0.286,23,1
01/22/20,2019,21900655,Final,1610612753,ORL,1610612760,OKC,114,0.478,0.75,0.4,26,39,120,0.605,0.826,36,0.474,22,0
01/22/20,2019,21900660,Final,1610612761,TOR,1610612755,PHI,107,0.465,0.667,0.394,27,53,95,0.381,0.722,45,0.391,25,1
01/22/20,2019,21900656,Final,1610612737,ATL,1610612746,LAC,102,0.353,0.826,0.314,21,63,95,0.423,0.641,45,0.19,19,1
01/22/20,2019,21900657,Final,1610612738,BOS,1610612763,MEM,119,0.506,0.75,0.438,32,44,95,0.424,0.8,40,0.344,24,1
01/22/20,2019,21900658,Final,1610612748,MIA,1610612764,WAS,134,0.506,0.861,0.515,29,43,129,0.505,0.8,41,0.31,30,1
01/22/20,2019,21900659,Final,1610612752,NYK,1610612747,LAL,92,0.409,0.692,0.324,24,47,100,0.439,0.679,43,0.333,18,0
01/22/20,2019,21900661,Final,1610612741,CHI,1610612750,MIN,117,0.464,0.811,0.3,21,50,110,0.477,0.542,43,0.341,27,1
01/22/20,2019,21900662,Final,1610612745,HOU,1610612743,DEN,121,0.472,0.857,0.448,26,53,105,0.457,0.733,40,0.357,25,1
01/22/20,2019,21900664,Final,1610612756,PHX,1610612754,IND,87,0.357,0.885,0.2,13,44,112,0.536,0.65,42,0.45,26,0
01/22/20,2019,21900663,Final,1610612740,NOP,1610612759,SAS,117,0.464,0.781,0.389,26,41,121,0.506,0.8,44,0.407,17,0
01/22/20,2019,21900665,Final,1610612744,GSW,1610612762,UTA,96,0.398,0.833,0.261,20,37,129,0.538,0.522,56,0.425,31,0
01/21/20,2019,21900653,Final,1610612742,DAL,1610612746,LAC,107,0.429,0.708,0.279,23,49,110,0.371,0.788,57,0.316,19,0
01/20/20,2019,21900639,Final,1610612764,WAS,1610612765,DET,106,0.512,0.813,0.375,22,44,100,0.427,0.7,41,0.313,19,1
01/20/20,2019,21900640,Final,1610612737,ATL,1610612761,TOR,117,0.494,0.697,0.364,26,50,122,0.413,0.767,45,0.31,25,0
01/20/20,2019,21900641,Final,1610612751,BKN,1610612755,PHI,111,0.481,0.647,0.379,22,47,117,0.447,0.741,43,0.333,30,0
01/20/20,2019,21900642,Final,1610612766,CHA,1610612753,ORL,83,0.382,0.75,0.303,21,39,106,0.478,0.444,47,0.5,25,0
01/20/20,2019,21900643,Final,1610612739,CLE,1610612752,NYK,86,0.34,0.647,0.333,15,53,106,0.482,0.882,49,0.391,17,0
01/20/20,2019,21900644,Final,1610612748,MIA,1610612758,SAC,118,0.506,0.818,0.381,26,42,113,0.415,0.8,49,0.255,27,1
01/20/20,2019,21900645,Final,1610612745,HOU,1610612760,OKC,107,0.443,0.706,0.2,21,43,112,0.435,0.769,47,0.375,14,0
01/20/20,2019,21900646,Final,1610612763,MEM,1610612740,NOP,116,0.447,0.714,0.273,26,51,126,0.477,0.875,43,0.438,24,0
01/20/20,2019,21900647,Final,1610612749,MIL,1610612741,CHI,111,0.584,0.435,0.423,34,48,98,0.37,0.889,39,0.292,18,1
01/20/20,2019,21900648,Final,1610612738,BOS,1610612747,LAL,139,0.559,0.655,0.471,31,48,107,0.438,0.759,36,0.269,22,1
01/20/20,2019,21900649,Final,1610612750,MIN,1610612743,DEN,100,0.418,0.786,0.31,26,42,107,0.478,0.833,53,0.355,26,0
01/20/20,2019,21900650,Final,1610612756,PHX,1610612759,SAS,118,0.525,0.867,0.364,26,43,120,0.494,0.773,31,0.548,30,0
01/20/20,2019,21900651,Final,1610612762,UTA,1610612754,IND,118,0.54,1,0.387,22,53,88,0.419,0.429,30,0.269,23,1
01/20/20,2019,21900652,Final,1610612757,POR,1610612744,GSW,129,0.44,0.9,0.318,21,54,124,0.414,0.864,60,0.25,30,1
01/19/20,2019,21900637,Final,1610612759,SAS,1610612748,MIA,107,0.424,0.958,0.364,27,43,102,0.43,0.9,47,0.294,23,1
01/19/20,2019,21900638,Final,1610612743,DEN,1610612754,IND,107,0.466,0.688,0.13,22,44,115,0.5,0.842,38,0.448,31,0
01/18/20,2019,21900626,Final,1610612740,NOP,1610612746,LAC,130,0.535,0.639,0.366,32,48,133,0.495,0.795,36,0.323,22,0
01/18/20,2019,21900627,Final,1610612751,BKN,1610612749,MIL,97,0.333,0.941,0.306,23,47,117,0.506,0.625,54,0.459,30,0
01/18/20,2019,21900628,Final,1610612738,BOS,1610612756,PHX,119,0.438,0.909,0.357,26,39,123,0.472,0.867,52,0.419,27,0
01/18/20,2019,21900629,Final,1610612737,ATL,1610612765,DET,103,0.43,0.867,0.294,18,32,136,0.593,0.76,41,0.469,31,0
01/18/20,2019,21900630,Final,1610612752,NYK,1610612755,PHI,87,0.398,0.611,0.24,20,48,90,0.436,0.632,41,0.313,26,0
01/18/20,2019,21900631,Final,1610612741,CHI,1610612739,CLE,118,0.552,0.765,0.36,25,26,116,0.548,0.913,36,0.517,27,1
01/18/20,2019,21900632,Final,1610612750,MIN,1610612761,TOR,112,0.404,0.815,0.28,34,49,122,0.516,0.882,42,0.371,25,0
01/18/20,2019,21900633,Final,1610612745,HOU,1610612747,LAL,115,0.444,0.793,0.324,20,46,124,0.484,0.719,49,0.333,25,0
01/18/20,2019,21900634,Final,1610612744,GSW,1610612753,ORL,109,0.457,1,0.3,25,44,95,0.453,0.615,46,0.29,21,1
01/18/20,2019,21900635,Final,1610612760,OKC,1610612757,POR,119,0.518,0.722,0.318,25,48,106,0.429,0.762,40,0.375,11,1
01/18/20,2019,21900636,Final,1610612762,UTA,1610612758,SAC,123,0.506,0.958,0.333,24,47,101,0.488,0.583,37,0.385,20,1
01/17/20,2019,21900619,Final,1610612754,IND,1610612750,MIN,116,0.561,0.8,0.333,24,41,114,0.455,0.81,36,0.436,22,1
01/17/20,2019,21900620,Final,1610612755,PHI,1610612741,CHI,100,0.488,1,0.31,30,44,89,0.432,0.733,37,0.229,21,1
01/17/20,2019,21900621,Final,1610612761,TOR,1610612764,WAS,140,0.571,0.875,0.512,35,41,111,0.449,0.696,43,0.429,19,1
01/17/20,2019,21900622,Final,1610612763,MEM,1610612739,CLE,113,0.506,0.7,0.321,32,44,109,0.446,0.692,50,0.25,18,1
01/17/20,2019,21900623,Final,1610612760,OKC,1610612748,MIA,108,0.44,0.889,0.391,29,35,115,0.488,0.792,45,0.389,26,0
01/17/20,2019,21900624,Final,1610612759,SAS,1610612737,ATL,120,0.459,0.957,0.276,28,48,121,0.5,0.741,43,0.475,21,0
01/17/20,2019,21900625,Final,1610612742,DAL,1610612757,POR,120,0.438,0.786,0.426,19,43,112,0.518,0.682,40,0.3,25,1
01/16/20,2019,21900614,Final,1610612752,NYK,1610612756,PHX,98,0.411,0.667,0.308,21,40,121,0.511,0.833,53,0.4,31,0
01/16/20,2019,21900615,Final,1610612749,MIL,1610612738,BOS,128,0.494,0.703,0.516,21,50,123,0.439,0.815,43,0.306,16,1
01/16/20,2019,21900616,Final,1610612740,NOP,1610612762,UTA,138,0.548,0.714,0.423,29,45,132,0.46,0.781,43,0.385,23,1
01/16/20,2019,21900617,Final,1610612744,GSW,1610612743,DEN,131,0.442,0.871,0.444,36,42,134,0.47,0.885,56,0.486,31,0
01/16/20,2019,21900618,Final,1610612746,LAC,1610612753,ORL,122,0.495,0.7,0.438,29,59,95,0.391,0.563,42,0.333,24,1
01/15/20,2019,21900604,Final,1610612738,BOS,1610612765,DET,103,0.494,0.6,0.321,21,44,116,0.603,0.526,34,0.375,30,0
01/15/20,2019,21900605,Final,1610612755,PHI,1610612751,BKN,117,0.511,0.64,0.367,25,49,106,0.437,0.6,44,0.48,20,1
01/15/20,2019,21900606,Final,1610612748,MIA,1610612759,SAS,106,0.466,0.538,0.425,26,49,100,0.438,0.8,41,0.303,22,1
01/15/20,2019,21900607,Final,1610612741,CHI,1610612764,WAS,115,0.506,0.682,0.368,26,41,106,0.468,0.808,38,0.407,25,1
01/15/20,2019,21900608,Final,1610612750,MIN,1610612754,IND,99,0.432,0.75,0.393,26,45,104,0.518,0.75,45,0.304,27,0
01/15/20,2019,21900609,Final,1610612760,OKC,1610612761,TOR,121,0.506,0.95,0.381,32,31,130,0.612,0.733,36,0.556,33,0
01/15/20,2019,21900610,Final,1610612743,DEN,1610612766,CHA,100,0.481,0.6,0.321,28,40,86,0.407,0.571,42,0.343,28,1
01/15/20,2019,21900611,Final,1610612745,HOU,1610612757,POR,107,0.396,0.652,0.327,24,50,117,0.432,0.828,58,0.306,22,0
01/15/20,2019,21900612,Final,1610612758,SAC,1610612742,DAL,123,0.521,0.55,0.364,28,42,127,0.511,0.833,47,0.325,24,0
01/15/20,2019,21900613,Final,1610612747,LAL,1610612753,ORL,118,0.495,0.636,0.395,34,48,119,0.457,0.793,48,0.385,22,0
01/14/20,2019,21900598,Final,1610612737,ATL,1610612756,PHX,123,0.495,0.85,0.452,25,46,110,0.46,0.813,40,0.2,20,1
01/14/20,2019,21900599,Final,1610612751,BKN,1610612762,UTA,107,0.5,0.6,0.308,22,43,118,0.5,0.867,41,0.361,19,0
01/14/20,2019,21900600,Final,1610612763,MEM,1610612745,HOU,121,0.505,0.842,0.351,29,42,110,0.43,0.917,41,0.311,18,1
01/14/20,2019,21900601,Final,1610612749,MIL,1610612752,NYK,128,0.489,0.821,0.417,27,59,102,0.353,0.731,49,0.297,26,1
01/14/20,2019,21900602,Final,1610612744,GSW,1610612742,DAL,97,0.448,0.769,0.281,27,36,124,0.51,0.619,53,0.351,23,0
01/14/20,2019,21900603,Final,1610612746,LAC,1610612739,CLE,128,0.521,0.714,0.395,29,53,103,0.418,0.867,40,0.378,25,1
01/13/20,2019,21900591,Final,1610612765,DET,1610612740,NOP,110,0.404,0.792,0.344,27,43,117,0.417,0.815,61,0.346,23,0
01/13/20,2019,21900592,Final,1610612754,IND,1610612755,PHI,101,0.384,0.806,0.385,24,50,95,0.416,0.789,52,0.182,17,1
01/13/20,2019,21900593,Final,1610612738,BOS,1610612741,CHI,113,0.47,0.897,0.391,28,43,101,0.457,0.808,38,0.24,16,1
01/13/20,2019,21900594,Final,1610612750,MIN,1610612760,OKC,104,0.418,0.762,0.343,23,37,117,0.5,0.885,51,0.4,25,0
01/13/20,2019,21900595,Final,1610612757,POR,1610612766,CHA,115,0.506,0.789,0.432,26,47,112,0.444,0.778,42,0.474,24,1
01/13/20,2019,21900596,Final,1610612758,SAC,1610612753,ORL,112,0.517,0.909,0.387,25,44,114,0.435,0.833,46,0.31,17,0
01/13/20,2019,21900597,Final,1610612747,LAL,1610612739,CLE,128,0.545,0.75,0.367,33,45,99,0.447,0.667,40,0.28,21,1
01/12/20,2019,21900584,Final,1610612752,NYK,1610612748,MIA,124,0.511,0.821,0.29,24,39,121,0.538,0.821,39,0.4,24,1
01/12/20,2019,21900585,Final,1610612764,WAS,1610612762,UTA,116,0.505,0.882,0.318,28,37,127,0.533,0.84,44,0.333,24,0
01/12/20,2019,21900586,Final,1610612751,BKN,1610612737,ATL,108,0.532,0.552,0.385,25,62,86,0.33,0.909,33,0.25,23,1
01/12/20,2019,21900587,Final,1610612761,TOR,1610612759,SAS,104,0.406,0.818,0.354,30,45,105,0.437,0.733,51,0.219,24,0
01/12/20,2019,21900588,Final,1610612763,MEM,1610612744,GSW,122,0.45,0.84,0.314,33,60,102,0.38,0.714,47,0.5,23,1
